"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --bytes --time --cpu --disk --page --int --load --mem --net --proc --io --swap --sys --aio --fs --ipc --lock --raw --socket --tcp --udp --unix --vm --vm-adv --zones --output dstat/data/csv/dool/all.csv 1 600",,,,"Date:","22 Mar 2023 21:22:03 -03"
"system","total cpu usage",,,,,"dsk/total",,"paging",,"interrupts",,,"load avg",,,"memory usage",,,,"net/total",,"procs",,,"io/total",,"swap",,"system",,"async","filesystem",,"sysv ipc",,,"file locks",,,,"raw","sockets",,,,,"tcp sockets",,,,,"udp",,"unix sockets",,,,"virtual memory",,,,"advanced virtual memory",,,,,"zones memory",,,
"time","usr","sys","idl","wai","stl","read","writ","in","out","138","139","140","1m","5m","15m","used","free","cach","avai","recv","send","run","blk","new","read","writ","used","free","int","csw","#aio","files","inodes","msg","sem","shm","pos","lck","rea","wri","raw","tot","tcp","udp","raw","frg","lis","act","syn","tim","clo","lis","act","dgm","str","lis","act","majpf","minpf","alloc","free","steal","scanK","scanD","pgoru","astll","d32F","d32H","normF","normH"
Mar-22 21:23:09,6.892,1.504,91.479,0.125,0,0,0,0,0,0,14,0,21.220,12.720,6.400,3196825600,2147123200,10542571520,12770361344,0,0,0,0,8,0,0,1835008,1021571072,1565,3410,0,13184,348201,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,7,1,17,6,56,868,54,814,0,1310,1474,1489,0,0,0,0,0,308065,3141,212807,22176,
Mar-22 21:23:10,7.673,1.509,90.818,0,0,0,98304,0,0,0,18,0,21.220,12.720,6.400,3197083648,2146865152,10542571520,12770111488,0,358,1,0,0,0,20,1835008,1021571072,1539,2386,0,13184,348201,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,6,1,17,6,56,868,54,814,0,399,211,209,0,0,0,0,0,308065,3141,212744,22176,
Mar-22 21:23:11,9.241,2.278,88.228,0.253,0,0,2473984,0,0,0,24,0,21.220,12.720,6.400,3366281216,1971826688,10548412416,12598693888,494,0,0,0,0,0,44,1835008,1021571072,2629,36499,0,13088,349271,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,6,1,17,6,56,868,54,814,0,50604,72846,23492,0,0,0,0,0,308065,3141,170010,22176,
Mar-22 21:23:12,7.421,1.761,90.818,0,0,0,0,0,0,0,19,0,21.220,12.720,6.400,3367800832,1970053120,10548666368,12596899840,167,187,0,0,8,0,0,1835008,1021571072,1589,3458,0,13120,349271,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,6,1,17,6,56,868,54,814,0,1341,1490,1480,0,0,0,0,0,308065,3141,169514,22176,
Mar-22 21:23:13,7.296,0.755,91.824,0.126,0,0,0,0,0,0,14,0,21.220,12.720,6.400,3368562688,1969291264,10548666368,12596154368,0,0,0,0,0,0,0,1835008,1021571072,1506,2327,0,13120,349271,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,6,1,17,6,56,868,54,814,0,138,300,202,0,0,0,0,0,308065,3141,169391,22176,
Mar-22 21:23:14,8.532,2.886,88.582,0,0,0,0,0,0,0,77,0,19.520,12.510,6.360,3370283008,1967513600,10548723712,12611604480,16819,6034,0,0,8,0,0,1835008,1021571072,2519,5731,0,13120,349294,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,12,1,7,1,17,6,56,870,54,816,0,1803,2517,2423,0,0,0,0,0,308065,3141,168957,22176,
Mar-22 21:23:15,7.848,1.392,90.506,0.253,0,0,1040384,0,0,0,26,0,19.520,12.510,6.360,3370741760,1967013888,10548764672,12611219456,950,837,0,0,0,0,186,1835008,1021571072,2575,4226,0,13120,349294,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,56,1172,1206,0,0,0,0,0,308065,3141,168835,22176,
Mar-22 21:23:16,9.068,1.259,89.547,0.126,0,0,0,0,0,0,17,0,19.520,12.510,6.360,3370741760,1967013888,10548764672,12611342336,0,346,0,0,0,0,0,1835008,1021571072,2584,4017,0,13120,349294,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,39,1057,1051,0,0,0,0,0,308065,3141,168835,22176,
Mar-22 21:23:17,8.344,1.391,90.265,0,0,0,1548288,0,0,0,14,0,19.520,12.510,6.360,3371257856,1966497792,10548764672,12611633152,0,0,1,0,4,0,22,1835008,1021571072,2666,4774,0,13120,349299,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,1366,2702,2862,0,0,0,0,0,308065,3141,168583,22176,
Mar-22 21:23:18,7.625,1.375,90.875,0.125,0,0,0,0,0,0,17,0,19.520,12.510,6.360,3372277760,1965477888,10548764672,12610613248,0,279,0,0,4,0,0,1835008,1021571072,2506,4447,0,13120,349304,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,642,1371,1337,0,0,0,0,0,308065,3141,168460,22176,
Mar-22 21:23:19,7.206,2.276,90.518,0,0,0,0,0,0,0,16,0,17.950,12.300,6.330,3373166592,1964498944,10548854784,12609642496,86,0,0,0,9,0,0,1835008,1021571072,2769,5516,0,13120,349304,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,1861,2519,2528,0,0,0,0,0,308065,3141,168221,22176,
Mar-22 21:23:20,6.717,1.521,91.635,0.127,0,0,0,0,0,0,31,0,17.950,12.300,6.330,3373658112,1963999232,10548862976,12609449984,0,173,0,0,0,0,0,1835008,1021571072,2454,3951,0,13120,349304,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,6,1,17,6,56,870,54,816,0,65,1896,2396,0,0,0,0,0,308065,3141,168482,22176,
Mar-22 21:23:21,7.459,4.046,88.243,0.253,0,0,18522112,0,0,0,14,0,17.950,12.300,6.330,3372621824,1964888064,10549010432,12610461696,0,0,0,0,0,0,2368,1835008,1021571072,4338,10283,0,13120,349334,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,6,1,17,6,56,870,54,816,0,935,3614,12811,0,0,0,0,0,308065,3141,168316,22176,
Mar-22 21:23:22,7.635,2.628,89.612,0.125,0,0,0,0,0,0,16,0,17.950,12.300,6.330,3373883392,1963626496,10549010432,12609200128,0,0,0,0,0,0,0,1835008,1021571072,2592,4061,0,13120,349334,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,6,1,17,6,56,870,54,816,0,960,1498,1283,0,0,0,0,0,308065,3141,168008,22176,
Mar-22 21:23:23,7.925,2.642,89.308,0.126,0,0,1769472,0,0,0,18,0,17.950,12.300,6.330,3375640576,1961861120,10549018624,12608765952,167,187,0,0,8,0,12,1835008,1021571072,2928,5575,0,13120,349334,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,6,1,17,6,56,870,54,816,0,838,2262,2614,0,0,0,0,0,308065,3141,167577,22176,
Mar-22 21:23:24,8.135,2.378,89.362,0.125,0,0,0,0,0,0,18,0,16.680,12.130,6.300,3375874048,1961615360,10549030912,12608532480,78,106,0,0,8,0,0,1835008,1021571072,2682,5206,0,13152,349334,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,6,1,17,6,56,870,54,816,0,1310,2332,2326,0,0,0,0,0,308065,3141,167517,22176,
Mar-22 21:23:25,9.273,2.381,88.346,0,0,0,0,0,0,0,41,0,16.680,12.130,6.300,3376848896,1960640512,10549030912,12607565824,17221,5940,1,0,0,0,0,1835008,1021571072,2736,4885,0,13152,349335,0,0,6,56,12,10,58,0,1075,20,19,0,0,7,13,0,7,1,17,6,56,870,54,816,0,70,1105,1134,0,0,0,0,0,308065,3141,167279,22176,
Mar-22 21:23:26,7.915,1.759,90.201,0.126,0,0,0,0,0,0,58,0,16.680,12.130,6.300,3377623040,1959866368,10549030912,12606799872,412,431,0,0,0,0,0,1835008,1021571072,2103,3227,0,13152,349343,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,494,819,631,0,0,0,0,0,308065,3141,167090,22176,
Mar-22 21:23:27,8.020,1.504,90.226,0.251,0,0,0,0,0,0,16,0,16.680,12.130,6.300,3378466816,1958866944,10549186560,12604542976,0,0,0,0,0,0,0,1835008,1021571072,1582,2438,0,13152,349343,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,124,216,725,0,0,0,0,0,308065,3141,166846,22176,
Mar-22 21:23:28,7.663,2.010,90.075,0.251,0,0,204800,0,0,0,20,0,16.680,12.130,6.300,3378872320,1958461440,10549186560,12603961344,396,446,0,0,8,0,22,1835008,1021571072,1799,3654,0,13152,349352,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,1534,1740,1754,0,0,0,0,0,308065,3141,166747,22176,
Mar-22 21:23:29,6.784,1.759,91.457,0,0,0,0,0,0,0,16,0,15.420,11.940,6.280,3378569216,1958789120,10549161984,12604260352,0,0,0,0,8,0,0,1835008,1021571072,1616,3537,0,13152,349351,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,12,0,8,1,17,6,56,868,54,814,0,1331,1648,1620,0,0,0,0,0,308065,3141,166827,22176,
Mar-22 21:23:30,7.769,1.629,90.476,0.125,0,0,0,0,0,0,19,0,15.420,11.940,6.280,3378823168,1958535168,10549161984,12604006400,416,252,0,0,0,0,0,1835008,1021571072,1557,2363,0,13152,349350,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,344,237,247,0,0,0,0,0,308065,3141,166765,22176,
Mar-22 21:23:31,7.673,1.635,90.692,0,0,0,0,0,0,0,15,0,15.420,11.940,6.280,3379036160,1958322176,10549161984,12603793408,0,0,0,0,1,0,0,1835008,1021571072,1535,2352,0,13152,349350,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,576,328,356,0,0,0,0,0,308065,3141,166713,22176,
Mar-22 21:23:32,8.281,2.008,89.586,0.125,0,0,0,0,0,0,64,0,15.420,11.940,6.280,3379032064,1958322176,10549166080,12603797504,15969,5447,0,0,0,0,0,1835008,1021571072,1767,3316,0,13152,349351,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,62,291,262,0,0,0,0,0,308065,3141,166713,22176,
Mar-22 21:23:33,7.440,2.018,90.290,0.252,0,0,0,0,0,0,23,0,15.420,11.940,6.280,3379019776,1958322176,10549178368,12604596224,13699,1079,0,0,8,0,0,1835008,1021571072,1716,3700,0,13184,349360,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1517,1730,1521,0,0,0,0,0,308065,3141,166713,22176,
Mar-22 21:23:34,8.291,1.759,89.698,0.251,0,0,147456,0,0,0,15,0,14.350,11.780,6.250,3379191808,1958064128,10549264384,12604100608,3335,120,0,0,8,0,30,1835008,1021571072,1746,3739,0,13152,349360,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1615,1530,1630,0,0,0,0,0,308065,3141,166650,22176,
Mar-22 21:23:35,8.449,1.261,90.164,0.126,0,0,0,0,0,0,18,0,14.350,11.780,6.250,3379646464,1957560320,10549313536,12603465728,298,1707,0,0,0,0,0,1835008,1021571072,1647,3128,0,13152,349371,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,9,1,7,3,17,6,56,868,54,814,0,385,530,544,0,0,0,0,0,308065,3141,166527,22176,
Mar-22 21:23:36,7.955,1.263,90.783,0,0,0,0,0,0,0,37,0,14.350,11.780,6.250,3379892224,1957314560,10549313536,12603219968,17387,4233,0,0,0,0,0,1835008,1021571072,1721,2499,0,13152,349371,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,47,349,357,0,0,0,0,0,308065,3141,166467,22176,
Mar-22 21:23:37,7.116,1.498,91.261,0.125,0,0,0,0,0,0,15,0,14.350,11.780,6.250,3379851264,1957355520,10549313536,12603260928,0,0,0,0,0,0,0,1835008,1021571072,1545,2368,0,13152,349371,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,46,223,342,0,0,0,0,0,308163,3141,166477,22176,
Mar-22 21:23:38,7.566,1.261,91.173,0,0,0,0,0,0,0,37,0,14.350,11.780,6.250,3380293632,1957421056,10548805632,12602818560,0,0,0,0,8,0,0,1835008,1021571072,1648,3434,0,13152,349310,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1632,1497,1497,0,0,0,0,0,308191,3141,166367,22176,
Mar-22 21:23:39,7.905,1.882,89.837,0.376,0,0,0,0,0,0,15,0,13.360,11.610,6.230,3362557952,1981546496,10542415872,12788285440,0,0,1,0,4,0,0,1835008,1021571072,1559,2872,0,13184,348195,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1437,1588,7995,0,0,0,0,0,309465,3141,171049,22176,
Mar-22 21:23:40,7.268,1.504,90.977,0.251,0,0,0,0,0,0,16,0,13.360,11.610,6.230,3362697216,1981501440,10542321664,12788191232,0,0,0,0,4,0,0,1835008,1021571072,1682,2969,0,13184,348190,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,48,217,223,0,0,0,0,0,309511,3141,170926,22176,
Mar-22 21:23:41,6.642,2.130,90.852,0.376,0,0,6496256,0,0,0,20,0,13.360,11.610,6.230,3362381824,1981804544,10542333952,12788240384,0,358,0,0,0,0,608,1835008,1021571072,1723,3343,0,13184,348200,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,242,1245,1103,0,0,0,0,0,309511,3141,171000,22176,
Mar-22 21:23:42,7.915,1.256,90.829,0,0,0,0,0,0,0,16,0,13.360,11.610,6.230,3363790848,1980559360,10542170112,12787040256,0,0,0,0,0,0,0,1835008,1021571072,1503,2387,0,13184,348210,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,560,562,362,0,0,0,0,0,309511,3141,170696,22176,
Mar-22 21:23:43,7.750,1.750,90.375,0.125,0,0,0,0,0,0,17,0,13.360,11.610,6.230,3363741696,1980309504,10542469120,12786728960,167,187,0,0,8,0,0,1835008,1021571072,1682,3524,0,13184,348210,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1432,1498,1758,0,0,0,0,0,309511,3141,170635,22176,
Mar-22 21:23:44,7.305,1.763,90.932,0,0,0,0,0,0,0,43,0,12.370,11.440,6.200,3363155968,1980895232,10542469120,12787314688,167,187,0,0,1,0,0,1835008,1021571072,1575,2435,0,13184,348210,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,830,877,761,0,0,0,0,0,309511,3141,170778,22176,
Mar-22 21:23:45,7.421,1.887,90.440,0.252,0,0,0,0,0,0,15,0,12.370,11.440,6.200,3363401728,1980649472,10542469120,12787068928,0,0,0,0,8,0,0,1835008,1021571072,1625,3426,0,13184,348210,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1020,1295,1378,0,0,0,0,0,309511,3141,170718,22176,
Mar-22 21:23:46,8.438,1.134,90.176,0.252,0,0,352256,0,0,0,24,0,12.370,11.440,6.200,3363880960,1980444672,10542194688,12787130368,1209,3550,0,0,0,0,28,1835008,1021571072,1655,3243,0,13184,348151,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,358,335,682,0,0,0,0,0,309511,3141,170668,22176,
Mar-22 21:23:47,7.970,1.743,90.162,0.125,0,0,0,0,0,0,29,0,12.370,11.440,6.200,3364851712,1979670528,10541998080,12786249728,16052,2748,0,0,0,0,0,1835008,1021571072,1624,2467,0,13184,348151,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,163,364,358,0,0,0,0,0,309511,3141,170479,22176,
Mar-22 21:23:48,7.071,1.515,91.414,0,0,0,0,0,0,0,16,0,12.370,11.440,6.200,3364487168,1980035072,10541998080,12786880512,625,657,1,0,8,0,0,1835008,1021571072,1723,3749,0,13184,348151,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1626,1838,1788,0,0,0,0,0,309511,3141,170568,22176,
Mar-22 21:23:49,7.769,1.504,90.602,0.125,0,0,0,0,0,0,11,0,11.460,11.260,6.170,3364151296,1980280832,10542088192,12787150848,0,0,0,0,0,0,0,1835008,1021571072,1496,2527,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,267,447,254,0,0,0,0,0,309511,3141,170628,22176,
Mar-22 21:23:50,7.268,2.005,90.727,0,0,0,0,0,0,0,39,0,11.460,11.260,6.170,3364339712,1980035072,10542145536,12786941952,0,0,0,0,8,0,0,1835008,1021571072,1706,3618,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1634,1530,1508,0,0,0,0,0,309511,3141,170508,22176,
Mar-22 21:23:51,8.040,1.131,90.452,0.377,0,0,417792,0,0,0,15,0,11.460,11.260,6.170,3365101568,1979285504,10542133248,12786204672,0,358,0,0,0,0,28,1835008,1021571072,1535,2470,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,135,307,319,0,0,0,0,0,309511,3141,170385,22176,
Mar-22 21:23:52,8.166,1.382,90.327,0.126,0,0,0,0,0,0,15,0,11.460,11.260,6.170,3365580800,1978785792,10542153728,12785717248,0,0,0,0,0,0,0,1835008,1021571072,1667,2629,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,53,279,271,0,0,0,0,0,309511,3141,170263,22176,
Mar-22 21:23:53,6.633,2.128,91.239,0,0,0,0,0,0,0,15,0,11.460,11.260,6.170,3361992704,1982373888,10542153728,12789305344,0,0,0,0,8,0,0,1835008,1021571072,1620,3528,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1408,1556,4659,0,0,0,0,0,309511,3141,171139,22176,
Mar-22 21:23:54,7.134,1.627,91.114,0.125,0,0,0,0,0,0,15,0,10.540,11.080,6.140,3362320384,1982046208,10542153728,12788961280,0,0,0,0,0,0,0,1835008,1021571072,1508,2295,0,13184,348170,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,366,241,235,0,0,0,0,0,309511,3141,171059,22176,
Mar-22 21:23:55,7.062,1.639,91.299,0,0,0,0,0,0,0,15,0,10.540,11.080,6.140,3362512896,1981788160,10542219264,12788740096,0,0,0,0,8,0,0,1835008,1021571072,1673,3537,0,13184,348171,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1409,1526,1529,0,0,0,0,0,309511,3141,170996,22176,
Mar-22 21:23:56,8.153,2.038,89.427,0.382,0,0,2646016,0,0,0,35,0,10.540,11.080,6.140,3564535808,1773699072,10548285440,12586467328,167,545,0,0,1,0,82,1835008,1021571072,2940,36222,0,13120,349261,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,52308,74425,21498,0,0,0,0,0,304534,3141,125170,22176,
Mar-22 21:23:57,7.547,2.642,89.560,0.252,0,32768,15876096,0,0,0,27,0,10.540,11.080,6.140,3567443968,1770643456,10548432896,12582928384,1384,2491,0,0,0,8,2432,1835008,1021571072,3226,8992,0,13120,349262,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,9,1,8,2,17,6,56,868,54,814,0,85,2224,2218,0,0,0,0,0,304534,3141,124424,22176,
Mar-22 21:23:58,7.412,2.638,89.824,0.126,0,0,0,0,0,0,31,0,10.540,11.080,6.140,3568267264,1769885696,10548367360,12582182912,16126,3437,0,0,8,0,0,1835008,1021571072,1799,3644,0,13120,349260,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1757,1647,1695,0,0,0,0,0,304471,3141,124302,22176,
Mar-22 21:23:59,7.421,1.258,91.321,0,0,0,0,0,0,0,14,0,9.690,10.890,6.110,3578396672,1759318016,10548805632,12572872704,0,0,0,0,0,0,0,1835008,1021571072,1478,2798,0,13152,349280,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,3974,4526,664,0,0,0,0,0,302014,3141,124179,22176,
Mar-22 21:24:00,7.440,1.639,90.794,0.126,0,0,0,0,0,0,14,0,9.690,10.890,6.110,3580325888,1757298688,10548895744,12570853376,0,0,0,0,8,0,0,1835008,1021571072,1677,3500,0,13152,349281,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1329,1556,1543,0,0,0,0,0,301762,3141,123938,22176,
Mar-22 21:24:01,6.524,1.757,91.719,0,0,0,0,0,0,0,21,0,9.690,10.890,6.110,3580391424,1757298688,10548830208,12582567936,598,0,0,0,0,0,0,1835008,1021571072,1470,2334,0,13152,349281,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,52,210,435,0,0,0,0,0,301762,3141,123938,22176,
Mar-22 21:24:02,7.663,2.261,89.824,0.251,0,0,1523712,0,0,0,39,0,9.690,10.890,6.110,3577606144,1760088064,10548826112,12583915520,524,358,0,0,8,0,18,1835008,1021571072,1802,4675,0,13120,349284,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1897,1727,2544,0,0,0,0,0,301762,3141,124663,22176,
Mar-22 21:24:03,6.415,1.761,91.698,0.126,0,0,0,0,0,0,16,0,9.690,10.890,6.110,3577675776,1760014336,10548830208,12584005632,167,187,0,0,8,0,0,1835008,1021571072,1519,3391,0,13120,349291,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1438,1511,1537,0,0,0,0,0,301762,3141,124601,22176,
Mar-22 21:24:04,7.692,1.765,90.542,0,0,0,0,0,0,0,17,0,8.920,10.710,6.070,3577663488,1759891456,10548965376,12598067200,86,106,0,0,0,0,0,1835008,1021571072,1536,2470,0,13120,349301,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,386,591,720,0,0,0,0,0,301762,3141,124571,22176,
Mar-22 21:24:05,7.170,1.887,90.818,0.126,0,0,0,0,0,0,15,0,8.920,10.710,6.070,3576139776,1761415168,10548965376,12598657024,0,0,0,0,8,0,0,1835008,1021571072,1709,3627,0,13120,349301,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,1342,1670,1878,0,0,0,0,0,301951,3141,124754,22176,
Mar-22 21:24:06,7.519,1.378,90.852,0.251,0,0,0,0,0,0,16,0,8.920,10.710,6.070,3575599104,1761955840,10548965376,12599996416,0,0,0,0,0,0,0,1835008,1021571072,1504,2364,0,13120,349311,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,350,237,313,0,0,0,0,0,301951,3141,124886,22176,
Mar-22 21:24:07,7.421,1.509,90.818,0.252,0,0,0,0,0,0,16,0,8.920,10.710,6.070,3574464512,1763041280,10549014528,12600987648,0,358,0,0,0,0,0,1835008,1021571072,1592,2466,0,13120,349311,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,136,474,492,0,0,0,0,0,301951,3141,125151,22176,
Mar-22 21:24:08,6.431,1.892,91.299,0.378,0,0,286720,0,0,0,41,0,8.920,10.710,6.070,3575332864,1762172928,10549014528,12600119296,694,2153,0,0,9,0,34,1835008,1021571072,1876,4871,0,13120,349312,0,0,6,56,12,10,58,0,1072,19,19,0,0,7,9,1,7,3,17,6,56,868,54,814,0,1869,1805,1770,0,0,0,0,0,301951,3141,124939,22176,
Mar-22 21:24:09,7.277,1.631,91.092,0,0,0,0,0,0,0,36,0,8.280,10.550,6.050,3575820288,1761685504,10549014528,12599652352,17043,4299,0,0,0,0,0,1835008,1021571072,1485,2371,0,13120,349312,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,54,233,234,0,0,0,0,0,301951,3141,124820,22176,
Mar-22 21:24:10,7.585,1.517,90.771,0.126,0,0,0,0,0,0,15,0,8.280,10.550,6.050,3576311808,1761193984,10549014528,12599693312,0,0,0,0,8,0,0,1835008,1021571072,1589,3454,0,13120,349321,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1740,1641,1628,0,0,0,0,0,301951,3141,124700,22176,
Mar-22 21:24:11,8.385,1.752,89.862,0,0,0,0,0,0,0,16,0,8.280,10.550,6.050,3562631168,1774735360,10549153792,12601360384,70,0,0,0,0,0,0,1835008,1021571072,1489,2471,0,13120,349331,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,354,468,3608,0,0,0,0,0,304240,3141,125717,22176,
Mar-22 21:24:12,6.801,0.756,92.065,0.378,0,0,0,0,0,0,16,0,8.280,10.550,6.050,3563130880,1774489600,10548899840,12601114624,0,358,0,0,0,0,0,1835008,1021571072,1533,2438,0,13120,349331,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,51,357,352,0,0,0,0,0,304240,3141,125601,22176,
Mar-22 21:24:13,6.818,1.768,91.162,0.253,0,0,0,0,0,0,14,0,8.280,10.550,6.050,3564105728,1773256704,10549157888,12599894016,0,0,0,0,8,0,0,1835008,1021571072,1691,3623,0,13120,349331,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,8,2,17,6,56,868,54,814,0,1354,1518,1504,0,0,0,0,0,304240,3141,125356,22176,
Mar-22 21:24:14,7.547,1.635,90.566,0.252,0,0,253952,0,0,0,36,0,7.620,10.370,6.010,3564797952,1772556288,10549166080,12599197696,0,0,0,0,0,0,16,1835008,1021571072,1590,2481,0,13120,349331,0,0,6,56,12,10,58,0,1071,18,19,0,0,7,10,0,7,2,17,6,56,868,54,814,0,397,305,295,0,0,0,0,0,304240,3141,125185,22176,
Mar-22 21:24:15,6.658,2.638,90.578,0.126,0,0,0,0,0,0,17,0,7.620,10.370,6.010,3566006272,1771851776,10548662272,12598005760,0,0,0,0,8,0,0,1835008,1021571072,1726,3615,0,13120,349271,0,0,6,56,12,10,58,0,1075,18,22,0,0,7,10,0,7,2,20,6,56,868,54,814,0,1451,1565,1698,0,0,0,0,0,304240,3141,125013,22176,
Mar-22 21:24:16,7.566,1.261,91.173,0,0,0,0,0,0,0,16,0,7.620,10.370,6.010,3566596096,1771261952,10548662272,12597149696,0,920,0,0,0,0,0,1835008,1021571072,1552,2462,0,13120,349274,0,0,6,56,12,10,58,0,1074,18,22,0,0,7,10,0,7,2,20,6,56,868,54,814,0,87,252,327,0,0,0,0,0,304240,3141,124932,22176,
