"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/mem_udp_socket_unix_swap_time_zones_lock_io_sys_vm_ipc.csv --mem --udp --socket --unix --swap --time --zones --lock --io --sys --vm --ipc 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"memory usage",,,,"udp",,"sockets",,,,,"unix sockets",,,,"swap",,"system","zones memory",,,,"file locks",,,,"io/total",,"system",,"virtual memory",,,,"sysv ipc",,
5358931968,2647920640,7967879168,11161096192,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:23,159767,3141,483370,22688,83,12,13,82,0,16,3751,9090,0,1705,3227,11980,0,0,5
5345574912,2667470848,7961673728,11169071104,25,13,1204,26,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:24,159767,3141,488143,22688,83,12,13,82,0,542,3716,9492,0,1536,4741,6207,0,0,5
5340073984,2671194112,7963451392,11153756160,25,13,1204,26,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:25,159767,3141,489052,22688,83,12,13,82,0,0,3414,7742,0,5559,8287,7405,0,0,5
5235806208,2774204416,7964708864,11155836928,25,13,1204,26,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:26,159767,3141,514201,22688,83,12,13,82,0,0,3683,8718,0,3207,4854,27202,0,0,5
5236703232,2772303872,7965712384,11155484672,25,13,1204,26,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:27,159767,3141,513737,22688,83,12,13,82,0,0,3534,7946,0,416,2012,1774,0,0,5
5237297152,2771668992,7965753344,11154894848,25,13,1204,26,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:28,159767,3141,513582,22688,83,12,13,82,0,0,3616,8846,0,1976,3906,4174,0,0,5
5244493824,2766831616,7963611136,11147440128,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:29,159767,3141,512407,22688,83,12,13,82,0,142,4071,12830,0,1479,6509,7651,0,0,5
5244624896,2765385728,7964925952,11145863168,25,13,1205,27,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:50:30,159767,3141,512048,22688,83,12,13,82,0,0,3402,7337,0,178,1782,1741,0,0,5
5245599744,2765996032,7963340800,11146473472,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:31,159767,3141,512197,22688,83,12,13,82,0,42,2672,6651,0,413,871,1243,0,0,5
5263691776,2746298368,7964946432,11132375040,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:32,159767,3141,507388,22688,83,12,13,82,0,0,2579,6347,0,6108,7727,1485,0,0,5
5264760832,2745348096,7964827648,11132178432,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:33,159767,3141,507156,22688,83,12,13,82,0,0,2838,8293,0,2300,3540,3344,0,0,5
5289193472,2714267648,7971475456,11110187008,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:34,159767,3141,499568,22688,83,12,13,82,0,40,3524,40956,0,37575,60011,53086,0,0,5
5290205184,2713620480,7971110912,11109646336,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:35,159767,3141,499410,22688,83,12,13,82,0,0,2684,5915,0,381,749,1223,0,0,5
5293686784,2712535040,7968714752,11106164736,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:36,159767,3141,499145,22688,83,12,13,82,0,42,2542,5815,0,694,1481,1589,0,0,5
5294620672,2711101440,7969214464,11104718848,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:37,159767,3141,498795,22688,83,12,13,82,0,0,2708,6730,0,222,903,771,0,0,5
5295263744,2710962176,7968710656,11104591872,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:38,159767,3141,498761,22688,83,12,13,82,0,0,2781,7014,0,2019,2453,2551,0,0,5
5288329216,2719629312,7966978048,11111522304,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:39,159767,3141,500877,22688,83,12,13,82,0,134,3132,7353,0,1859,3469,4969,0,0,5
5286658048,2718642176,7969636352,11114065920,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:40,159767,3141,500636,22688,83,12,13,82,0,0,2841,7287,0,7921,10069,9159,0,0,5
5286637568,2716696576,7971602432,11113631744,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:41,159767,3141,500161,22688,83,12,13,82,0,0,2541,6217,0,1185,2142,1630,0,0,5
5286883328,2716352512,7971700736,11116638208,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:42,159767,3141,500077,22688,83,12,13,82,0,0,2603,6493,0,815,1351,686,0,0,5
5288361984,2715463680,7971110912,11115802624,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:43,159767,3141,499797,22688,83,12,13,82,0,0,2809,7092,0,1606,2076,2185,0,0,5
5290164224,2715983872,7968788480,11113623552,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:44,159767,3141,499987,22688,83,12,13,82,0,174,2757,7389,0,1491,3180,3832,0,0,5
5289816064,2715762688,7969357824,11113361408,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:45,159767,3141,499933,22688,83,12,13,82,0,0,2631,5842,0,173,869,1073,0,0,5
5290450944,2715648000,7968837632,11113250816,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:46,159767,3141,499905,22688,83,12,13,82,0,0,2607,5802,0,933,1381,1289,0,0,5
5280968704,2723938304,7970025472,11175546880,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:47,159767,3141,501929,22688,83,12,13,82,0,0,3088,7102,0,2142,4146,5974,0,0,5
5279322112,2723405824,7972204544,11176366080,25,14,1203,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:50:48,159767,3141,501799,22688,83,12,13,82,0,0,2692,6854,0,817,1764,970,0,0,5
5281206272,2703831040,7989895168,11156484096,25,14,1207,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:49,159767,3141,497020,22688,83,12,13,82,2,28,3173,9754,1,11389,15936,7386,0,0,5
5288583168,2697768960,7988580352,11150798848,25,14,1207,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:50,159767,3141,495540,22688,83,12,13,82,14,154,2599,5935,3,454,1984,3130,0,0,5
5293391872,2698129408,7983411200,11148816384,25,14,1207,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:51,159767,3141,495628,22688,83,12,13,82,0,102,2745,6235,0,561,1054,2649,0,0,5
5296898048,2697289728,7980744704,11147714560,25,14,1208,27,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:52,159767,3141,495360,22688,83,12,13,82,0,0,2638,6417,0,243,899,1686,0,0,5
5293899776,2700304384,7980728320,11150671872,25,14,1207,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:53,159767,3141,496159,22688,83,12,13,82,0,0,2651,5914,0,193,688,1698,0,0,5
5233446912,2770812928,7970672640,11163426816,25,15,1208,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:54,159767,3141,513373,22688,83,12,13,82,0,0,2849,9032,0,3719,5055,22026,0,0,5
5253955584,2747449344,7973527552,11141652480,25,15,1208,26,33,0,0,56,979,55,924,108527616,914878464,Mar-23 13:50:55,159767,3141,507669,22688,83,12,13,82,0,452,2947,7657,0,6602,9372,3726,0,0,5
5275062272,2719215616,7980654592,11113455616,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:50:56,159767,3141,500776,22688,84,12,13,83,0,92,3652,12193,0,21040,21677,10245,0,0,5
5283336192,2710933504,7980662784,11105382400,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:50:57,159767,3141,498754,22688,84,12,13,83,0,54,3468,14060,0,11435,14434,15545,0,0,5
5283721216,2712776704,7978434560,11104870400,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:50:58,159767,3141,499204,22688,84,12,13,83,0,0,2681,6564,0,537,3054,3891,0,0,5
5285576704,2712018944,7977336832,11104108544,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:50:59,159767,3141,499077,22688,84,12,13,83,0,0,2687,8268,0,2903,3543,4509,0,0,5
5286281216,2711052288,7977598976,11103158272,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:00,159767,3141,498783,22688,84,12,13,83,0,292,2674,6035,0,269,1704,1809,0,0,5
5288402944,2694692864,7991836672,11088650240,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:01,159767,3141,494789,22688,84,12,13,83,0,0,3018,7228,0,4152,8415,3306,0,0,5
5303984128,2683510784,7987437568,11097681920,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:02,159767,3141,492059,22688,84,12,13,83,0,42,2893,9244,0,7547,9124,5412,0,0,5
5307629568,2682036224,7985266688,11096281088,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:03,159767,3141,491699,22688,84,12,13,83,4,0,2770,6796,1,757,1216,1335,0,0,5
5311303680,2678091776,7985537024,11092336640,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:04,159767,3141,490736,22688,84,12,13,83,0,0,2931,8854,0,6542,8045,6946,0,0,5
5313748992,2677932032,7983251456,11089895424,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:05,159767,3141,490697,22688,84,12,13,83,0,1526,3773,9905,0,767,3538,3978,0,0,5
5309018112,2691596288,7974318080,11103559680,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:06,159767,3141,494033,22688,84,12,13,83,0,60,2753,5943,0,1364,2448,4659,0,0,5
5305786368,2693525504,7975620608,11105243136,25,17,1224,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:07,159767,3141,494504,22688,84,12,13,83,0,0,2550,5989,0,770,1950,2073,0,0,5
5306757120,2692292608,7975882752,11102871552,25,16,1223,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:08,159767,3141,494203,22688,84,12,13,83,0,0,2684,6639,0,1053,2150,2176,0,0,5
5309476864,2689523712,7975931904,11100196864,25,16,1223,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:09,159767,3141,493527,22688,84,12,13,83,0,0,2661,8683,0,2789,3826,4185,0,0,5
5318352896,2679701504,7976878080,11091161088,25,16,1223,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:10,159767,3141,491129,22688,84,12,13,83,0,38,2653,6285,0,5493,7582,5117,0,0,5
5319307264,2678755328,7976869888,11090206720,25,16,1223,26,33,0,0,56,993,55,938,108527616,914878464,Mar-23 13:51:11,159767,3141,490898,22688,84,12,13,83,0,20,2588,5875,0,372,883,785,0,0,5
5413675008,2583441408,7977816064,10975866880,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:12,159767,3141,467687,22688,84,12,13,83,0,0,3344,36294,0,36982,58610,33213,0,0,5
5414944768,2582335488,7977652224,10990178304,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:13,159767,3141,467358,22688,84,12,13,83,0,0,2682,5935,0,881,1385,2519,0,0,5
5415649280,2582216704,7977066496,10989891584,25,16,1219,26,33,0,0,56,989,55,934,108527616,914878464,Mar-23 13:51:14,159767,3141,467329,22688,84,12,13,83,0,110,3022,9500,0,2790,3931,4012,0,0,5
5418401792,2579320832,7977209856,11002245120,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:15,159767,3141,466622,22688,84,12,13,83,0,88,2634,6779,0,1596,2971,2102,0,0,5
5416562688,2578169856,7980199936,11004534784,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:16,159767,3141,466341,22688,84,12,13,83,0,0,2636,6476,0,238,1204,1129,0,0,5
5430054912,2564472832,7980404736,11010809856,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:17,159767,3141,462997,22688,84,12,13,83,0,0,2585,6176,0,5963,7589,1881,0,0,5
5433364480,2561736704,7979827200,11007959040,25,16,1217,26,33,0,0,56,987,55,932,108527616,914878464,Mar-23 13:51:18,159767,3141,462329,22688,84,12,13,83,0,8,2620,5763,0,573,1355,1194,0,0,5
5430525952,2566455296,7977947136,11008405504,25,16,1213,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:19,159767,3141,463425,22688,84,12,13,83,0,36,2787,7839,0,2150,2651,6382,0,0,5
5430353920,2568937472,7975636992,11013685248,25,16,1213,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:20,159767,3141,464087,22688,84,12,13,83,0,224,2672,6528,0,1013,3000,4350,0,0,5
5431459840,2567876608,7975591936,11012644864,25,16,1213,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:21,159767,3141,463828,22688,84,12,13,83,0,0,2513,5798,0,832,1774,1565,0,0,5
5414666240,2585120768,7975141376,11013537792,25,16,1213,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:22,159767,3141,468038,22688,84,12,13,83,0,0,2877,6834,0,2665,3737,6772,0,0,5
5410566144,2586705920,7977656320,11018379264,25,15,1212,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:23,159767,3141,468425,22688,84,12,13,83,0,0,2645,6424,0,752,1460,1509,0,0,5
5411364864,2585149440,7978414080,11016871936,25,15,1213,27,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:24,159767,3141,468045,22688,84,12,13,83,0,24,2811,8069,0,2357,3717,2925,0,0,5
5422718976,2573094912,7979114496,11007832064,25,14,1211,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:25,159767,3141,465102,22688,84,12,13,83,0,62,2842,7113,0,6561,9585,8007,0,0,5
5421711360,2577342464,7975874560,11009724416,25,13,1210,26,33,0,0,56,983,55,928,108527616,914878464,Mar-23 13:51:26,159767,3141,466139,22688,84,12,13,83,0,102,3019,6888,0,462,1662,2874,0,0,5
5400498176,2602459136,7971971072,11025260544,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:27,159767,3141,472271,22688,84,12,13,83,0,0,2795,6122,0,983,1282,8952,0,0,5
5400911872,2602303488,7971713024,11025121280,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:28,159767,3141,472233,22688,84,12,13,83,0,0,2572,5881,0,243,735,740,0,0,5
5376909312,2626523136,7971495936,11153047552,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:29,159767,3141,478146,22688,83,12,13,82,0,0,2616,7767,0,1659,2484,8237,0,0,5
5375610880,2625540096,7973777408,11154771968,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:30,159767,3141,477850,22688,83,12,13,82,0,0,2788,8000,0,1513,3339,2129,0,0,5
5374857216,2626088960,7973982208,11155349504,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:31,159767,3141,478040,22688,83,12,13,82,0,530,2614,5742,0,767,1329,1885,0,0,5
5377646592,2622894080,7974387712,11151876096,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:32,159767,3141,477137,22688,83,12,13,82,0,0,2695,6264,0,4856,6469,2211,0,0,5
5381263360,2622005248,7971659776,11148558336,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:33,159767,3141,477043,22688,83,12,13,82,0,0,2453,5715,0,197,698,1405,0,0,5
5383692288,2619822080,7971414016,11146874880,25,13,1202,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:34,159767,3141,476447,22688,83,12,13,82,0,64,2677,7032,0,2008,2676,2151,0,0,5
5385256960,2617942016,7971729408,11145043968,25,13,1201,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:35,159767,3141,476051,22688,83,12,13,82,0,0,2819,8018,0,1676,2286,2165,0,0,5
5262934016,2739884032,7972110336,11150176256,25,13,1201,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:36,159767,3141,505822,22688,83,12,13,82,0,452,2820,6789,0,897,2968,31921,0,0,5
5262831616,2738036736,7974060032,11152142336,25,13,1204,25,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:51:37,159767,3141,505371,22688,83,12,13,82,0,0,2556,6584,0,533,1642,868,0,0,5
5262176256,2738552832,7974199296,11152666624,25,13,1204,25,33,0,0,56,977,55,922,108527616,914878464,Mar-23 13:51:38,159767,3141,505497,22688,83,12,13,82,0,0,2736,6752,0,296,933,1060,0,0,5
5262221312,2738110464,7974596608,11152240640,25,13,1201,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:39,159767,3141,505389,22688,83,12,13,82,6,14,2641,6996,1,3049,3103,2941,0,0,5
5284700160,2716393472,7973834752,11134238720,25,13,1201,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:40,159767,3141,500087,22688,83,12,13,82,0,0,2649,7396,0,7125,8860,3972,0,0,5
5284679680,2718412800,7971835904,11134783488,25,13,1201,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:41,159767,3141,500524,22688,83,12,13,82,0,78,2596,5864,0,322,1824,2387,0,0,5
5263220736,2744995840,7966695424,11145641984,25,14,1202,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:42,159767,3141,507070,22688,83,12,13,82,0,0,2645,6123,0,523,1653,8972,0,0,5
5247172608,2760687616,7967051776,11156807680,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:43,159767,3141,510901,22688,83,12,13,82,0,0,2680,6726,0,2362,3104,7598,0,0,5
5243789312,2760810496,7970312192,11159310336,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:44,159767,3141,510931,22688,83,12,13,82,0,28,2739,8035,0,2334,4563,3612,0,0,5
5244981248,2759626752,7970304000,11158183936,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:45,159767,3141,510642,22688,83,12,13,82,0,0,2749,7015,0,2008,2605,2216,0,0,5
5249220608,2756669440,7969005568,11155251200,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:46,159767,3141,509920,22688,83,12,13,82,0,1722,3976,11732,0,401,2865,3276,0,0,5
5267664896,2740035584,7967195136,11148795904,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:47,159767,3141,505859,22688,83,12,13,82,0,0,2800,6136,0,5737,7358,2954,0,0,5
5256896512,2750697472,7967297536,11163774976,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:48,159767,3141,508462,22688,83,12,13,82,0,0,2587,5755,0,231,706,3208,0,0,5
5259456512,2748637184,7966797824,11154333696,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:49,159767,3141,507077,22688,83,12,13,82,0,32,3534,22522,0,20551,39778,23322,0,0,5
5397491712,2605481984,7971917824,11017408512,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:50,159767,3141,473009,22688,83,12,13,82,0,0,2858,22120,0,20969,24412,4481,0,0,5
5397663744,2602831872,7974395904,11017097216,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:51,159767,3141,472309,22688,83,12,13,82,0,134,2732,6924,0,1397,2957,1887,0,0,5
5398544384,2601492480,7974854656,11061555200,25,18,1206,25,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:52,159767,3141,472035,22688,83,12,13,82,0,0,2471,5566,0,237,1196,1124,0,0,5
5399928832,2600370176,7974592512,11060465664,25,15,1203,25,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:53,159767,3141,471761,22688,83,12,13,82,0,0,2691,5957,0,223,1510,2007,0,0,5
5396758528,2607554560,7970578432,11056807936,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:54,159767,3141,473515,22688,83,12,13,82,0,42,2762,8056,0,1515,2510,5121,0,0,5
5410861056,2591887360,7972143104,11039477760,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:55,159767,3141,469690,22688,83,12,13,82,0,0,2658,7465,0,7348,9052,3786,0,0,5
5411000320,2591326208,7972564992,11044929536,25,16,1206,27,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:56,159767,3141,469553,22688,83,12,13,82,0,176,2788,7125,0,790,2444,2873,0,0,5
5363511296,2639171584,7972208640,11152117760,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:57,159767,3141,481234,22688,83,12,13,82,0,28,2873,6957,0,1544,2416,13876,0,0,5
5361496064,2638667776,7974727680,11154554880,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:58,159767,3141,481111,22688,83,12,13,82,0,0,2654,6864,0,372,1497,695,0,0,5
5362790400,2637033472,7975067648,11152961536,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:51:59,159767,3141,480712,22688,83,12,13,82,0,0,2816,7051,0,4433,5108,4906,0,0,5
5365616640,2636374016,7972900864,11149877248,28,16,1208,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:00,159767,3141,480551,22688,83,12,13,82,0,0,2814,7187,0,1857,2483,3365,0,0,5
5364310016,2638270464,7972311040,11151773696,28,16,1208,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:01,159767,3141,481014,22688,83,12,13,82,0,448,2627,6165,0,681,2346,2404,0,0,5
5359329280,2643128320,7972433920,11142062080,28,16,1208,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:02,159767,3141,482200,22688,83,12,13,82,0,302,3029,9224,0,8127,10320,11140,0,0,5
5359923200,2641178624,7973789696,11140235264,28,16,1208,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:03,159767,3141,481724,22688,83,12,13,82,0,0,2604,5872,0,373,1093,843,0,0,5
5356249088,2644525056,7974117376,11146268672,28,16,1208,26,36,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:04,159767,3141,482541,22688,83,12,13,82,0,14,2727,7546,0,3674,4238,4159,0,0,5
5250105344,2749378560,7975407616,11151720448,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:05,159767,3141,508140,22688,83,12,13,82,0,0,2719,7824,0,1700,3074,28297,0,0,5
5250736128,2748981248,7975174144,11147124736,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:06,159767,3141,508043,22688,83,12,13,82,0,54,2468,5833,0,626,1542,2222,0,0,5
5222768640,2776473600,7975649280,11173769216,25,16,1205,26,33,0,0,56,975,55,920,108527616,914878464,Mar-23 13:52:07,159767,3141,514808,22688,83,12,13,82,0,0,2716,6579,0,377,899,8369,0,0,5
