"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/disk_tcp_unix_vm-adv_fs_vm_cpu_load_sys_proc_lock_mem.csv --disk --tcp --unix --vm-adv --fs --vm --cpu --load --sys --proc --lock --mem 1 600",,,,"Date:","23 Mar 2023 13:42:08 -03"
"dsk/total",,"tcp sockets",,,,,"unix sockets",,,,"advanced virtual memory",,,,,"filesystem",,"virtual memory",,,,"total cpu usage",,,,,"load avg",,,"system",,"procs",,,"file locks",,,,"memory usage",,,
0,10067968,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14112,183013,0,2790,4482,4344,10.186,5.093,84.596,0.124,0,0.500,0.750,1,3047,8667,2,0,15,83,12,13,82,5250555904,2758397952,7965777920,11155460096
0,868352,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,183033,0,1915,3443,1908,13.027,1.613,85.236,0.124,0,0.500,0.750,1,2729,7488,1,0,1,83,12,13,82,5250822144,2755956736,7967952896,11155886080
0,0,7,23,0,8,2,56,975,55,920,0,0,0,0,0,14048,183033,0,239,743,1109,11.405,4.202,84.274,0.120,0,0.500,0.750,1,2629,5755,0,0,0,83,12,13,82,5251141632,2755637248,7967952896,11155587072
0,0,7,23,0,8,2,56,975,55,920,0,0,0,0,0,14080,183033,0,1129,1750,1191,10.311,3.602,86.087,0,0,0.460,0.730,0.990,2534,5764,2,0,0,83,12,13,82,5253038080,2753470464,7968223232,11153424384
0,0,7,23,0,8,2,56,975,55,920,0,0,0,0,0,14112,181924,0,5771,7277,5516,10.323,4.229,85.323,0.124,0,0.460,0.730,0.990,2461,6030,1,0,0,83,12,13,82,5265965056,2745520128,7963234304,11136475136
0,11657216,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,181920,0,1556,3584,3736,10.623,5.250,84.005,0.122,0,0.460,0.730,0.990,3032,8958,3,0,9,83,12,13,82,5270654976,2741354496,7962710016,11132309504
0,1769472,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14048,181904,0,2220,2774,3382,9.328,3.980,86.692,0,0,0.460,0.730,0.990,2624,6769,0,0,8,83,12,13,82,5270196224,2744061952,7960461312,11132792832
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14048,181906,0,243,901,724,8.561,3.846,87.469,0.124,0,0.460,0.730,0.990,2524,5736,4,0,0,83,12,13,82,5270011904,2743701504,7961006080,11132440576
0,1433600,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14112,181934,0,3989,5464,5821,13.865,2.699,83.190,0.245,0,0.510,0.740,0.990,2780,7456,3,0,0,83,12,13,82,5259886592,2751369216,7963463680,11137478656
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,181934,0,1496,2306,1982,9.518,3.708,86.774,0,0,0.510,0.740,0.990,2487,5753,0,0,0,83,12,13,82,5261475840,2749124608,7964119040,11135401984
0,10444800,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,181935,0,1549,3562,3483,9.828,4.545,85.504,0.123,0,0.510,0.740,0.990,4020,11949,0,0,8,83,12,13,82,5261565952,2748768256,7964385280,11135057920
0,0,7,23,0,9,2,56,975,55,920,0,0,0,0,0,14080,181932,0,7030,8777,4640,10.050,4.342,85.608,0,0,0.510,0.740,0.990,2670,7396,2,0,8,83,12,13,82,5278212096,2732662784,7963844608,11118686208
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,181930,0,470,809,1602,9.618,3.206,87.053,0.123,0,0.510,0.740,0.990,2580,5751,3,0,0,83,12,13,82,5278982144,2732519424,7963217920,11119304704
0,2482176,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14112,182972,0,36478,58211,22292,10.237,3.496,86.142,0.125,0,0.470,0.720,0.990,3432,36426,1,0,0,83,12,13,82,5406896128,2602139648,7965683712,11018829824
0,0,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14080,182973,0,230,858,709,9.594,3.444,86.839,0.123,0,0.470,0.720,0.990,2541,5830,3,0,0,83,12,13,82,5408112640,2600173568,7966433280,11016892416
0,8093696,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,183001,0,1683,4165,7164,12.871,3.094,83.911,0.124,0,0.470,0.720,0.990,2905,9512,1,0,8,83,12,13,82,5399486464,2606419968,7968813056,11046486016
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182999,0,1759,2250,4356,11.887,3.799,84.191,0.123,0,0.470,0.720,0.990,2659,7208,2,0,8,83,12,13,82,5396205568,2610163712,7968350208,11043287040
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,183003,0,6264,6796,1316,10.949,4.136,84.915,0,0,0.470,0.720,0.990,2638,5924,2,0,1,83,12,13,82,5420023808,2586341376,7968354304,11019464704
0,745472,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14048,182958,0,793,1366,1675,10.559,3.230,86.087,0.124,0,0.430,0.710,0.980,2606,6031,1,0,1,83,12,13,82,5421682688,2585419776,7967617024,11017220096
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14112,182982,0,7086,8555,4304,11.300,4.131,84.447,0.122,0,0.430,0.710,0.980,2703,8494,4,0,8,83,12,13,82,5433114624,2574970880,7966633984,11004465152
0,8126464,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182978,0,1739,3192,7392,11.138,4.843,83.898,0.121,0,0.430,0.710,0.980,2722,7177,1,0,8,83,12,13,82,5419028480,2589593600,7966097408,11018887168
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182988,0,3031,3653,2511,10.945,3.234,85.821,0,0,0.430,0.710,0.980,2680,6967,3,0,8,83,12,13,82,5421125632,2587332608,7966261248,11017043968
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14144,183009,0,3397,4569,6090,13.308,2.114,84.453,0.124,0,0.430,0.710,0.980,2697,7008,2,0,0,83,12,13,82,5417242624,2588467200,7969009664,11057270784
0,778240,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14112,183014,0,927,1867,1299,11.259,3.511,85.109,0.121,0,0.470,0.720,0.980,2562,5909,1,0,0,83,12,13,82,5416513536,2588901376,7969304576,11057905664
0,0,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14112,183013,0,758,1176,3807,12.394,3.159,84.447,0,0,0.470,0.720,0.980,2688,5974,4,0,0,83,12,13,82,5412896768,2593030144,7968792576,11063898112
0,0,7,23,0,8,1,56,975,55,920,0,0,0,0,0,14112,183013,0,2166,2719,5355,10.468,4.064,85.345,0.123,0,0.470,0.720,0.980,2632,7059,2,0,8,83,12,13,82,5402329088,2603614208,7968792576,11062071296
0,5840896,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182989,0,8406,11548,10415,11.852,4.568,83.457,0.123,0,0.470,0.720,0.980,2959,8844,2,0,9,83,12,13,82,5405405184,2602762240,7966568448,11044884480
0,0,7,23,0,9,1,56,975,55,920,0,0,0,0,0,14080,182991,0,255,1054,4403,10.924,4.082,84.994,0,0,0.470,0.720,0.980,2602,5790,0,0,0,83,12,13,82,5397577728,2609033216,7968124928,11036733440
0,843776,7,23,1,9,1,56,977,55,922,0,0,0,0,0,14080,183002,0,782,1895,1794,10.507,2.843,86.527,0.124,0,0.600,0.740,0.990,3316,7151,4,0,0,83,12,13,82,5398376448,2608660480,7967698944,11044282368
0,0,7,23,1,8,1,56,977,55,922,0,0,0,0,0,14080,183024,0,2563,4708,3005,12.671,2.981,84.224,0.124,0,0.600,0.740,0.990,3624,8759,1,0,0,83,12,13,82,5398347776,2607296512,7969091584,11052064768
0,376832,7,23,1,8,1,56,977,55,922,0,0,0,0,0,14112,183043,0,2905,7963,4007,10.623,4.396,84.860,0.122,0,0.600,0.740,0.990,3805,9375,1,0,9,83,12,13,82,5395402752,2596352000,7982981120,11041181696
0,3661824,7,23,1,8,1,56,977,55,922,0,0,0,0,0,14112,183039,0,1503,3416,4211,11.693,4.019,84.287,0,0,0.600,0.740,0.990,3657,9214,2,0,8,83,12,13,82,5398114304,2596708352,7979909120,11041550336
0,0,7,23,1,8,1,56,977,55,922,0,0,0,0,0,14112,183031,0,393,1586,2166,10.649,3.305,85.924,0.122,0,0.600,0.740,0.990,3447,7518,2,0,0,83,12,13,82,5399339008,2596331520,7979061248,11041177600
0,0,7,23,1,7,1,56,977,55,922,0,0,0,0,0,14112,183003,0,760,2082,2416,11.233,3.419,85.348,0,0,0.630,0.740,0.990,3445,7453,2,0,0,83,12,13,82,5400821760,2597265408,7976644608,11039694848
0,0,7,23,1,7,1,56,977,55,922,0,0,0,0,0,14112,183051,0,5535,8220,6342,10.435,3.230,86.211,0.124,0,0.630,0.740,0.990,3482,7871,4,0,0,83,12,13,82,5413277696,2582695936,7978758144,11024134144
0,761856,7,23,1,6,1,56,977,55,922,0,0,0,0,0,14080,183000,0,1535,3073,5477,10.824,3.321,85.240,0.615,0,0.630,0.740,0.990,3643,8804,3,0,8,83,12,13,82,5416779776,2588831744,7969120256,11028840448
0,10412032,7,23,1,6,1,56,977,55,922,0,0,0,0,0,14080,183033,0,3602,6825,8933,13.217,3.367,83.292,0.125,0,0.630,0.740,0.990,3884,10222,3,0,8,83,12,13,82,5403910144,2601295872,7969525760,11044487168
0,0,7,23,1,7,1,56,977,55,922,0,0,0,0,0,14016,183039,0,330,2012,1671,10.086,3.321,86.470,0.123,0,0.630,0.740,0.990,3469,8455,4,0,0,83,12,13,82,5402681344,2601005056,7971045376,11045654528
0,0,7,23,1,7,1,56,977,55,922,0,0,0,0,0,14016,183038,0,870,2866,9491,11.314,3.893,84.793,0,0,0.580,0.730,0.980,3563,7824,4,0,0,83,12,13,82,5375148032,2628026368,7971557376,11155238912
0,0,7,22,2,7,2,56,979,55,924,0,0,0,0,0,13984,183042,0,566,2472,2287,12.136,3.519,84.223,0.121,0,0.580,0.730,0.980,3510,7923,1,0,0,83,12,13,82,5376401408,2627010560,7971319808,11154038784
0,778240,7,21,1,7,3,56,977,55,922,0,0,0,0,0,13984,181926,0,1729,3221,11943,9.379,5.238,84.896,0.487,0,0.580,0.730,0.980,3684,8908,1,0,8,83,12,13,82,5346816000,2662490112,7965413376,11167830016
0,10469376,7,21,1,7,2,56,977,55,922,0,0,0,0,0,14048,181893,0,6309,9836,10554,10.741,5.432,83.704,0.123,0,0.580,0.730,0.980,3678,9640,3,0,8,83,12,13,82,5339500544,2672177152,7963041792,11157065728
0,0,7,21,1,7,2,56,979,55,924,0,0,0,0,0,14016,181899,0,1218,3339,3229,10.353,3.654,85.871,0.122,0,0.580,0.730,0.980,3541,7807,3,0,1,83,12,13,82,5340409856,2670882816,7963426816,11153653760
0,0,7,21,1,7,2,56,977,55,922,0,0,0,0,0,14080,181932,0,2747,4737,27038,12.547,2.008,85.445,0,0,0.610,0.740,0.980,3638,8758,2,0,0,83,12,13,82,5236269056,2773737472,7964712960,11155369984
0,0,7,21,1,7,2,56,977,55,922,0,0,0,0,0,14112,181936,0,449,2003,1782,10.749,3.623,85.507,0.121,0,0.610,0.740,0.980,3524,7756,0,0,0,83,12,13,82,5237198848,2771804160,7965716480,11154993152
0,0,7,21,1,6,2,56,977,55,922,0,0,0,0,0,14080,181954,0,1938,4057,4357,10.468,3.941,85.591,0,0,0.610,0.740,0.980,3607,8834,2,0,8,83,12,13,82,5237710848,2771255296,7965753344,11154481152
0,20004864,7,23,1,6,1,56,977,55,922,0,0,0,0,0,14080,181925,0,1514,6621,7504,12.637,4.374,82.382,0.608,0,0.610,0.740,0.980,4064,12826,2,0,8,83,12,13,82,5244698624,2765320192,7964917760,11145928704
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,181922,0,163,1505,1708,11.397,3.799,84.804,0,0,0.610,0.740,0.980,3423,7402,2,0,0,83,12,13,82,5245116416,2764894208,7964925952,11145371648
0,434176,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,181920,0,427,854,1241,11.071,3.771,84.915,0.243,0,0.640,0.740,0.980,2693,6698,0,0,0,83,12,13,82,5245550592,2766036992,7963348992,11146514432
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,181966,0,6106,7710,1473,11.966,3.419,84.615,0,0,0.640,0.740,0.980,2536,6256,0,0,0,83,12,13,82,5263921152,2746068992,7964946432,11132145664
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,181942,0,2268,3485,3282,11.817,2.287,85.769,0.127,0,0.640,0.740,0.980,2759,8217,2,0,8,83,12,13,82,5264658432,2745102336,7965175808,11132129280
0,3350528,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183017,0,37572,60022,53072,10.907,4.902,84.191,0,0,0.640,0.740,0.980,3571,40971,2,0,8,83,12,13,82,5289435136,2714021888,7971479552,11109953536
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183017,0,415,772,1275,10.706,4.136,85.036,0.122,0,0.640,0.740,0.980,2638,5777,1,0,0,83,12,13,82,5290164224,2713661440,7971110912,11109687296
0,2686976,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,182990,0,661,1577,1526,10.657,3.717,85.502,0.124,0,0.590,0.730,0.980,2520,5816,2,0,0,83,12,13,82,5294194688,2711760896,7968980992,11105402880
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,182990,0,263,832,856,11.687,3.976,84.337,0,0,0.590,0.730,0.980,2793,6889,1,0,0,83,12,13,82,5294612480,2711101440,7969222656,11104718848
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14016,182989,0,1989,2408,2474,10.272,4.332,85.272,0.124,0,0.590,0.730,0.980,2754,6967,4,0,9,83,12,13,82,5295734784,2710491136,7968710656,11104120832
0,5668864,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14080,182984,0,5886,8300,10400,11.278,4.010,84.586,0.125,0,0.590,0.730,0.980,3138,7683,2,0,8,83,12,13,82,5281832960,2724753408,7968350208,11121475584
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14080,183012,0,4267,5634,4052,13.129,2.699,84.172,0,0,0.590,0.730,0.980,2827,7085,1,0,0,83,12,13,82,5286612992,2718642176,7969681408,11115139072
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,183028,0,911,1851,1251,10.920,3.558,85.399,0.123,0,0.620,0.730,0.980,2474,5930,2,0,0,83,12,13,82,5286543360,2716696576,7971696640,11116908544
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183028,0,677,1229,758,11.446,3.976,84.578,0,0,0.620,0.730,0.980,2696,6711,1,0,0,83,12,13,82,5286842368,2716393472,7971700736,11116679168
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183027,0,1607,2065,2171,10.086,4.182,85.609,0.123,0,0.620,0.730,0.980,2785,7004,3,0,8,83,12,13,82,5289070592,2714746880,7971119104,11115085824
0,9232384,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183000,0,1523,3355,3879,10.883,4.837,83.676,0.605,0,0.620,0.730,0.980,2835,7510,1,0,8,83,12,13,82,5290754048,2714890240,7969292288,11112509440
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183001,0,167,701,1038,10.617,3.951,85.309,0.123,0,0.620,0.730,0.980,2553,5680,1,0,0,83,12,13,82,5289811968,2715762688,7969361920,11113361408
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,183000,0,904,1350,1258,11.425,3.686,84.767,0.123,0,0.740,0.750,0.980,2596,5799,2,0,0,83,12,13,82,5290680320,2715418624,7968837632,11113021440
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183022,0,2154,4182,5965,12.360,2.747,84.894,0,0,0.740,0.750,0.980,3135,7317,3,0,0,83,12,13,82,5280968704,2723938304,7970025472,11175571456
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14144,183033,0,1369,2668,2027,10.719,4.141,85.018,0.122,0,0.740,0.750,0.980,2601,7004,4,0,8,83,12,13,82,5278994432,2723213312,7972724736,11176173568
16384,8085504,7,23,0,6,1,56,979,55,924,0,0,0,0,0,14112,183123,1,10828,16146,7497,12.054,4.674,83.149,0.123,0,0.740,0.750,0.980,3285,9628,2,0,26,83,12,13,82,5285261312,2699517952,7990153216,11152175104
196608,2244608,7,23,0,6,1,56,979,55,924,0,0,0,0,0,14144,183119,3,457,863,1998,10.024,3.667,86.186,0.122,0,0.740,0.750,0.980,2563,5781,2,0,1,83,12,13,82,5288554496,2697797632,7988580352,11150856192
0,1253376,7,23,0,6,1,56,979,55,924,0,0,0,0,0,14144,183077,0,575,1053,2650,12.015,3.277,84.466,0.243,0,0.680,0.740,0.980,2704,6142,3,0,0,83,12,13,82,5293838336,2697670656,7983423488,11148369920
0,0,7,23,0,7,1,56,979,55,924,0,0,0,0,0,14144,183077,0,277,936,1689,11.942,3.498,84.439,0.121,0,0.680,0.740,0.980,2687,6505,3,0,0,83,12,13,82,5297131520,2696798208,7981002752,11147223040
0,0,7,23,0,7,1,56,979,55,924,0,0,0,0,0,14112,183074,0,223,692,1753,9.653,4.455,85.891,0,0,0.680,0.740,0.980,2612,5988,4,0,4,83,12,13,82,5293613056,2700591104,7980728320,11150958592
0,0,7,23,0,7,1,56,979,55,924,0,0,0,0,0,14144,183083,0,9142,11268,22733,12.577,3.453,83.847,0.123,0,0.680,0.740,0.980,2888,9413,4,0,12,83,12,13,82,5257691136,2745323520,7971917824,11138142208
0,7323648,7,23,0,7,1,56,979,55,924,0,0,0,0,0,14080,183091,0,1137,3158,2979,11.220,3.049,85.610,0.122,0,0.680,0.740,0.980,2976,7238,2,0,0,83,12,13,82,5254647808,2746757120,7973527552,11140968448
0,966656,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,183243,0,21089,21714,10234,14.286,4.433,81.158,0.123,0,0.700,0.750,0.980,3609,12132,1,0,39,84,12,13,83,5275578368,2718744576,7980609536,11112988672
0,622592,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14176,183251,0,11399,14417,15566,12.824,3.576,83.354,0.247,0,0.700,0.750,0.980,3493,14173,2,0,1,84,12,13,83,5283147776,2711121920,7980662784,11105574912
0,0,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14176,183222,0,516,3011,3847,10.798,3.926,85.276,0,0,0.700,0.750,0.980,2620,6338,4,0,0,84,12,13,83,5284773888,2711818240,7978340352,11103883264
0,0,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14176,183226,0,2872,3533,4531,10.370,4.691,84.815,0.123,0,0.700,0.750,0.980,2701,8374,3,0,16,84,12,13,83,5285601280,2711998464,7977332736,11104104448
0,6438912,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14176,183225,0,299,1722,1796,10.219,4.988,84.793,0,0,0.700,0.750,0.980,2709,6105,3,0,0,84,12,13,83,5286281216,2711052288,7977598976,11103158272
0,0,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14144,183262,0,4133,8405,3319,20.025,2.114,77.736,0.124,0,0.730,0.750,0.980,3011,7313,1,0,0,84,12,13,83,5289103360,2693922816,7991906304,11088064512
0,581632,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14176,182159,0,7534,9087,5385,11.029,4.289,84.436,0.245,0,0.730,0.750,0.980,2822,8991,2,0,9,84,12,13,83,5304393728,2683101184,7987437568,11097276416
16384,0,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,182156,1,764,1221,1332,12.272,3.888,83.840,0,0,0.730,0.750,0.980,2760,6772,2,0,0,84,12,13,83,5308354560,2681307136,7985270784,11095552000
0,0,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,182159,0,6600,8109,7196,12.088,4.151,83.639,0.122,0,0.730,0.750,0.980,2972,8957,2,0,17,84,12,13,83,5311246336,2677915648,7985770496,11092160512
0,18374656,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14176,182131,0,1661,4489,4413,10.784,5.637,83.456,0.123,0,0.730,0.750,0.980,3841,9964,2,0,0,84,12,13,83,5316026368,2675654656,7983251456,11087618048
0,3252224,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,182127,0,414,1708,4001,10.922,4.126,84.830,0.121,0,0.670,0.740,0.970,2689,5874,3,0,0,84,12,13,83,5308850176,2690965504,7975116800,11102928896
0,0,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,182127,0,769,1698,2071,10.851,3.329,85.697,0.123,0,0.670,0.740,0.970,2580,6032,2,0,0,84,12,13,83,5305774080,2693525504,7975632896,11105243136
0,0,7,23,0,7,1,56,993,55,938,0,0,0,0,0,14144,182148,0,1056,2169,2222,12.392,2.354,85.254,0,0,0.670,0.740,0.970,2690,6880,2,0,0,84,12,13,83,5306757120,2692292608,7975882752,11102883840
0,0,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14208,182147,0,6524,8321,4916,10.061,4.049,85.767,0.123,0,0.670,0.740,0.970,2684,8828,3,0,16,84,12,13,83,5323153408,2675847168,7975931904,11086520320
0,3227648,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14144,182151,0,1752,3059,4337,9.642,4.079,86.279,0,0,0.670,0.740,0.970,2593,5884,3,0,0,84,12,13,83,5318352896,2679701504,7976878080,11091165184
0,917504,7,23,0,6,1,56,993,55,938,0,0,0,0,0,14144,182152,0,376,883,787,9.547,3.917,86.414,0.122,0,0.690,0.740,0.970,2571,5839,1,0,0,84,12,13,83,5319553024,2678509568,7976869888,11089960960
0,0,7,23,0,6,1,56,987,55,932,0,0,0,0,0,14176,183126,0,37008,58642,33212,12.317,4.878,82.683,0.122,0,0.690,0.740,0.970,3395,36363,4,0,0,84,12,13,83,5413978112,2583171072,7977783296,10975571968
0,0,7,23,0,6,1,56,987,55,932,0,0,0,0,0,14176,183126,0,864,1379,2529,10.745,3.541,85.714,0,0,0.690,0.740,0.970,2708,5968,2,0,0,84,12,13,83,5415477248,2581794816,7977660416,10989449216
0,2637824,7,23,0,7,1,56,987,55,932,0,0,0,0,0,14144,183125,0,3078,4077,4133,11.192,6.326,82.238,0.243,0,0.690,0.740,0.970,2987,9513,1,0,17,84,12,13,83,5416513536,2581262336,7977156608,10988949504
0,5414912,7,23,0,7,1,56,987,55,932,0,0,0,0,0,14144,183148,0,1297,2804,1970,12.422,2.509,85.069,0,0,0.690,0.740,0.970,2617,6825,3,0,0,84,12,13,83,5417291776,2579361792,7978278912,11003351040
0,0,7,23,0,7,1,56,987,55,932,0,0,0,0,0,14144,183153,0,262,1210,1107,12.121,3.152,84.606,0.121,0,0.720,0.750,0.980,2616,6267,2,0,0,84,12,13,83,5416873984,2577924096,7980134400,11004289024
0,0,7,23,0,7,1,56,987,55,932,0,0,0,0,0,14112,183154,0,5931,7582,1889,10.745,4.762,84.493,0,0,0.720,0.750,0.980,2572,6147,1,0,0,84,12,13,83,5430054912,2564472832,7980404736,11010809856
0,1138688,7,23,0,7,1,56,987,55,932,0,0,0,0,0,14112,183153,0,607,1363,1185,10.814,3.645,85.419,0.122,0,0.720,0.750,0.980,2629,5796,0,0,0,84,12,13,83,5433593856,2561507328,7979827200,11007733760
0,1089536,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14080,183113,0,2774,3495,7146,10.932,4.224,84.720,0.124,0,0.720,0.750,0.980,2835,8334,1,0,15,84,12,13,83,5431734272,2565607424,7977586688,11007574016
0,9699328,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14080,183079,0,360,2147,3645,10.085,4.374,85.541,0,0,0.720,0.750,0.980,2666,6142,2,0,1,84,12,13,83,5430312960,2568966144,7975649280,11013713920
0,0,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14080,183078,0,850,1795,1531,9.902,3.790,86.186,0.122,0,0.740,0.750,0.980,2523,5838,1,0,0,84,12,13,83,5431459840,2567876608,7975591936,11012657152
0,0,7,23,0,6,1,56,983,55,928,0,0,0,0,0,14048,183101,0,2863,3929,6917,11.209,3.149,85.642,0,0,0.740,0.750,0.980,2850,6932,2,0,0,84,12,13,83,5413601280,2585120768,7976206336,11014868992
0,0,7,23,0,6,1,56,983,55,928,0,0,0,0,0,14080,183105,0,536,1233,1345,11.261,3.427,85.190,0.122,0,0.740,0.750,0.980,2602,6175,2,0,0,84,12,13,83,5410770944,2586501120,7977656320,11018211328
0,720896,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14112,183100,0,2602,4434,7624,11.980,4.768,83.130,0.122,0,0.740,0.750,0.980,2883,8452,8,0,12,84,12,13,83,5418827776,2579152896,7976947712,11012337664
0,9027584,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14112,183106,0,6312,8982,3425,11.015,4.332,84.653,0,0,0.740,0.750,0.980,2871,6973,3,0,4,84,12,13,83,5422477312,2573094912,7979356160,11007836160
0,532480,7,23,0,7,1,56,983,55,928,0,0,0,0,0,14080,183080,0,471,1554,2759,11.671,3.563,84.521,0.246,0,0.680,0.740,0.970,2938,6670,1,0,3,84,12,13,83,5422387200,2576666624,7975874560,11009048576
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183005,0,1002,1310,8989,11.772,4.612,83.495,0.121,0,0.680,0.740,0.970,2826,6185,2,0,1,84,12,13,83,5400698880,2602516480,7971713024,11025334272
0,0,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14112,183005,0,215,704,708,10.370,3.457,86.049,0.123,0,0.680,0.740,0.970,2547,5888,1,0,0,84,12,13,83,5400911872,2602303488,7971713024,11025121280
0,0,7,23,0,7,1,56,977,55,922,0,0,0,0,0,14112,183031,0,1669,2789,8301,11.634,3.713,84.653,0,0,0.680,0.740,0.970,2668,8201,3,0,8,83,12,13,82,5375811584,2626723840,7972392960,11154243584
0,4710400,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14080,183033,0,1502,3043,2687,9.717,4.059,85.978,0.246,0,0.680,0.740,0.970,2786,7538,2,0,8,83,12,13,82,5374033920,2627117056,7973777408,11156373504
0,491520,7,23,0,7,1,56,975,55,920,0,0,0,0,0,14048,182987,0,796,1357,1646,10.623,4.640,84.615,0.122,0,0.630,0.720,0.970,2644,5868,2,0,0,83,12,13,82,5374259200,2628153344,7972515840,11155951616
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14016,183032,0,4856,6455,1825,11.152,4.289,84.436,0.123,0,0.630,0.720,0.970,2639,6152,2,0,0,83,12,13,82,5378150400,2622390272,7974387712,11151372288
0,0,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,183004,0,208,712,1408,12.201,3.828,83.971,0,0,0.630,0.720,0.970,2457,5753,1,0,0,83,12,13,82,5381263360,2622005248,7971659776,11148558336
0,761856,7,23,0,6,1,56,975,55,920,0,0,0,0,0,14048,183014,0,1976,2654,2163,10.905,3.717,85.130,0.248,0,0.630,0.720,0.970,2696,7033,2,0,8,83,12,13,82,5384208384,2619305984,7971414016,11146358784
0,0,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14048,183014,0,1677,2269,2148,10.824,4.428,84.748,0,0,0.630,0.720,0.970,2753,7894,2,0,8,83,12,13,82,5385482240,2617454592,7971991552,11144556544
0,10010624,7,21,0,7,2,56,975,55,920,0,0,0,0,0,14080,183038,0,1041,3379,31939,12.531,2.978,84.367,0.124,0,0.660,0.730,0.970,2857,6978,2,0,0,83,12,13,82,5262000128,2739752960,7973175296,11151642624
0,0,7,21,1,7,2,56,977,55,922,0,0,0,0,0,14112,183047,0,417,1324,883,11.004,3.869,85.006,0.121,0,0.660,0.730,0.970,2578,6447,2,0,0,83,12,13,82,5262667776,2738065408,7974195200,11152175104
