"Dstat 1.1.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dool/page_swap_vm_time_udp_disk_aio_socket_mem_tcp_load_zones.csv --page --swap --vm --time --udp --disk --aio --socket --mem --tcp --load --zones 1 600",,,,"Date:","22 Mar 2023 21:32:08 -03"
"paging",,"swap",,"virtual memory",,,,"system","udp",,"dsk/total",,"async","sockets",,,,,"memory usage",,,,"tcp sockets",,,,,"load avg",,,"zones memory",,,
0,0,1835008,1021571072,0,448,268,452,Mar-22 21:40:20,17,6,0,0,0,1071,20,19,0,0,3141287936,2189414400,10555793408,12817809408,7,13,0,6,1,0.100,0.680,2.410,311446,3141,219751,22176
0,0,1835008,1021571072,0,792,872,881,Mar-22 21:40:21,17,6,0,0,0,1071,20,19,0,0,3141767168,2188898304,10555830272,12817141760,7,13,0,6,1,0.100,0.680,2.410,311446,3141,219625,22176
0,0,1835008,1021571072,0,18431,24905,6726,Mar-22 21:40:22,17,6,0,4636672,0,1083,20,19,0,0,3181305856,2122727424,10582462464,12751003648,7,13,0,6,1,0.100,0.680,2.410,311446,3141,203470,22176
0,0,1835008,1021571072,0,67324,65871,1859,Mar-22 21:40:23,17,6,16384,1900544,0,1081,20,19,0,0,3179970560,1866227712,10840297472,12496883712,7,13,0,6,1,0.100,0.680,2.410,311446,3141,140848,22176
0,0,1835008,1021571072,0,1743,3122,19225,Mar-22 21:40:24,17,6,0,0,0,1081,20,19,0,0,3188813824,1921589248,10776092672,12551794688,7,13,0,6,1,0.340,0.720,2.410,311446,3141,154364,22176
0,0,1835008,1021571072,0,41,477,13100,Mar-22 21:40:25,17,6,0,0,0,1081,20,19,0,0,3188133888,1973751808,10724610048,12603957248,7,13,0,7,1,0.340,0.720,2.410,311446,3141,167099,22176
0,0,1835008,1021571072,0,110,19804,6192,Mar-22 21:40:26,17,6,0,0,0,1081,20,19,0,0,3171368960,1935093760,10780033024,12565299200,7,13,0,7,1,0.340,0.720,2.410,311446,3141,157661,22176
0,0,1835008,1021571072,0,1388,1770,15511,Mar-22 21:40:27,17,6,0,0,0,1081,20,19,0,0,3170484224,1991684096,10724327424,12622106624,7,13,0,7,1,0.340,0.720,2.410,311446,3141,171477,22176
0,0,1835008,1021571072,0,732,723,1662,Mar-22 21:40:28,17,6,0,237568,0,1081,20,19,0,0,3174694912,1991172096,10720628736,12621606912,7,13,0,7,1,0.340,0.720,2.410,311446,3141,171352,22176
0,0,1835008,1021571072,0,1286,1437,1456,Mar-22 21:40:29,17,6,0,0,0,1081,20,19,0,0,3175313408,1990656000,10720526336,12621090816,7,13,0,7,1,0.550,0.760,2.410,311446,3141,171226,22176
0,0,1835008,1021571072,0,88,129,2535,Mar-22 21:40:30,17,6,0,0,0,1081,20,19,0,0,3176374272,1999179776,10710941696,12629614592,7,13,0,7,1,0.550,0.760,2.410,311691,3141,173062,22176
0,0,1835008,1021571072,0,51906,74044,21531,Mar-22 21:40:31,17,6,0,2211840,0,1081,20,19,0,0,3386601472,1782497280,10717396992,12418691072,7,13,0,7,1,0.550,0.760,2.410,311710,3141,120142,22176
0,0,1835008,1021571072,0,1564,1352,1406,Mar-22 21:40:32,17,6,0,0,0,1081,20,19,0,0,3388862464,1780207616,10717425664,12416413696,7,13,0,6,1,0.550,0.760,2.410,311710,3141,119583,22176
0,0,1835008,1021571072,0,455,56,181,Mar-22 21:40:33,17,6,0,0,0,1081,20,19,0,0,3389321216,1780207616,10716966912,12416413696,7,13,0,6,1,0.550,0.760,2.410,311710,3141,119583,22176
0,0,1835008,1021571072,0,1497,1537,1483,Mar-22 21:40:34,17,6,0,0,0,1081,20,19,0,0,3390062592,1779433472,10716999680,12415639552,7,13,0,6,1,0.500,0.740,2.400,311710,3141,119394,22176
0,0,1835008,1021571072,0,62,132,109,Mar-22 21:40:35,17,6,0,0,0,1081,20,19,0,0,3390152704,1779204096,10717138944,12415401984,7,13,0,6,1,0.500,0.740,2.400,311710,3141,119338,22176
0,0,1835008,1021571072,0,5040,5707,1051,Mar-22 21:40:36,17,6,0,0,0,1081,20,19,0,0,3407249408,1761398784,10717847552,12398600192,7,13,0,7,1,0.500,0.740,2.400,311710,3141,114991,22176
0,0,1835008,1021571072,0,1418,3854,4279,Mar-22 21:40:37,17,6,0,18604032,0,1081,20,19,0,0,3415027712,1753784320,10717683712,12473933824,7,13,0,8,1,0.500,0.740,2.400,311710,3141,113132,22176
0,0,1835008,1021571072,0,492,790,18429,Mar-22 21:40:38,17,6,0,0,0,1081,20,19,0,0,3344044032,1824292864,10718158848,12479533056,7,13,0,8,1,0.500,0.740,2.400,311710,3141,130346,22176
0,0,1835008,1021571072,0,1363,1523,1518,Mar-22 21:40:39,17,6,0,0,0,1081,20,19,0,0,3345260544,1822744576,10718490624,12478038016,7,13,0,8,1,0.540,0.750,2.390,311710,3141,129968,22176
0,0,1835008,1021571072,0,786,270,403,Mar-22 21:40:40,17,6,0,0,0,1081,20,19,0,0,3346046976,1822498816,10717949952,12477792256,7,13,0,8,1,0.540,0.750,2.390,311710,3141,129908,22176
0,0,1835008,1021571072,0,68,246,311,Mar-22 21:40:41,17,6,0,0,0,1081,20,19,0,0,3345981440,1822498816,10718015488,12477558784,7,13,0,8,1,0.540,0.750,2.390,311710,3141,129908,22176
0,0,1835008,1021571072,0,1399,1575,1660,Mar-22 21:40:42,17,6,0,1417216,0,1081,20,19,0,0,3346022400,1822793728,10717679616,12477521920,7,13,0,7,1,0.540,0.750,2.390,311710,3141,129980,22176
0,0,1835008,1021571072,0,34,77,235,Mar-22 21:40:43,17,6,0,0,0,1081,20,19,0,0,3346571264,1822318592,10717605888,12477026304,7,13,0,7,1,0.540,0.750,2.390,311710,3141,129864,22176
0,0,1835008,1021571072,0,1570,1405,1381,Mar-22 21:40:44,17,6,0,0,0,1081,20,19,0,0,3346505728,1822318592,10717671424,12477075456,7,13,0,7,1,0.500,0.740,2.380,311710,3141,129864,22176
0,0,1835008,1021571072,0,43,338,5766,Mar-22 21:40:45,17,6,0,0,0,1082,20,19,0,0,3322458112,1845829632,10718208000,12601507840,7,13,0,8,1,0.500,0.740,2.380,311710,3141,135604,22176
0,0,1835008,1021571072,0,337,292,241,Mar-22 21:40:46,17,6,0,0,0,1081,20,19,0,0,3323146240,1845583872,10717765632,12601851904,7,13,0,8,1,0.500,0.740,2.380,311710,3141,135544,22176
0,0,1835008,1021571072,0,1320,1443,1440,Mar-22 21:40:47,17,6,0,385024,0,1081,20,19,0,0,3324293120,1844580352,10717622272,12600852480,7,13,0,9,1,0.500,0.740,2.380,311710,3141,135299,22176
0,0,1835008,1021571072,0,314,59,80,Mar-22 21:40:48,17,6,0,0,0,1081,20,19,0,0,3324293120,1844580352,10717622272,12600860672,7,13,0,9,1,0.500,0.740,2.380,311710,3141,135299,22176
0,0,1835008,1021571072,0,1319,1379,1353,Mar-22 21:40:49,17,6,0,0,0,1081,20,19,0,0,3324764160,1844097024,10717634560,12600389632,7,13,0,9,1,0.460,0.720,2.370,311710,3141,135181,22176
0,0,1835008,1021571072,0,92,208,183,Mar-22 21:40:50,17,6,0,0,0,1081,20,19,0,0,3324678144,1844097024,10717720576,12600389632,7,13,0,9,1,0.460,0.720,2.370,311710,3141,135181,22176
0,0,1835008,1021571072,0,27,485,208,Mar-22 21:40:51,17,6,0,0,0,1081,20,19,0,0,3323564032,1844097024,10718834688,12600389632,7,13,0,9,1,0.460,0.720,2.370,311710,3141,135181,22176
0,0,1835008,1021571072,0,3251,3340,4520,Mar-22 21:40:52,17,6,0,0,0,1081,20,19,0,0,3327410176,1840795648,10718289920,12602580992,7,13,0,9,1,0.460,0.720,2.370,311710,3141,134375,22176
0,0,1835008,1021571072,0,216,2760,805,Mar-22 21:40:53,17,6,0,253952,0,1081,20,19,0,0,3325169664,1834602496,10726723584,12596404224,7,13,0,8,1,0.460,0.720,2.370,311710,3141,132863,22176
0,0,1835008,1021571072,0,1850,6741,37817,Mar-22 21:40:54,17,6,0,1474560,0,1071,20,19,0,0,3271462912,1966448640,10648584192,12728283136,7,13,0,8,1,0.420,0.710,2.350,311710,3141,165052,22176
0,0,1835008,1021571072,0,169,3191,14561,Mar-22 21:40:55,17,6,0,147456,0,1071,20,19,0,0,3265138688,2018988032,10602369024,12789567488,7,13,0,8,1,0.420,0.710,2.350,311710,3141,177879,22176
0,0,1835008,1021571072,0,13660,19856,12229,Mar-22 21:40:56,17,7,0,393216,0,1088,20,19,0,0,3287044096,1994055680,10605395968,12764323840,7,13,0,8,1,0.420,0.710,2.350,311710,3141,171792,22176
0,0,1835008,1021571072,0,1311,1768,31348,Mar-22 21:40:57,17,7,0,0,0,1088,20,19,0,0,3183009792,2107133952,10596352000,12765147136,7,13,0,8,1,0.420,0.710,2.350,311710,3141,199399,22176
0,0,1835008,1021571072,0,195,193,377,Mar-22 21:40:58,17,7,0,0,0,1088,20,19,0,0,3183759360,2106781696,10595954688,12764848128,7,13,0,9,1,0.420,0.710,2.350,311710,3141,199313,22176
0,0,1835008,1021571072,0,1895,4396,6007,Mar-22 21:40:59,17,8,0,0,0,1089,20,19,0,0,3183910912,2112602112,10589982720,12764827648,7,13,0,9,1,0.390,0.700,2.340,311710,3141,200734,22176
0,0,1835008,1021571072,0,346,443,535,Mar-22 21:41:00,17,8,0,0,0,1089,20,19,0,0,3184250880,2112053248,10590191616,12764286976,7,13,0,9,1,0.390,0.700,2.340,311710,3141,200600,22176
0,0,1835008,1021571072,0,1919,2303,2090,Mar-22 21:41:01,17,8,0,1843200,0,1089,20,19,0,0,3186069504,2110337024,10590089216,12762701824,7,13,0,9,1,0.390,0.700,2.340,311710,3141,200181,22176
0,0,1835008,1021571072,0,1431,1454,1646,Mar-22 21:41:02,17,8,0,0,0,1089,20,19,0,0,3186065408,2110607360,10589822976,12762972160,7,13,0,10,1,0.390,0.700,2.340,311710,3141,200247,22176
0,0,1835008,1021571072,0,13,1235,1105,Mar-22 21:41:03,17,8,0,7340032,0,1089,20,19,0,0,3189248000,2107146240,10590101504,12759605248,7,13,0,10,1,0.390,0.700,2.340,311710,3141,199402,22176
0,0,1835008,1021571072,0,2007,1628,1905,Mar-22 21:41:04,17,8,0,794624,0,1089,20,19,0,0,3191525376,2105630720,10589339648,12758097920,7,13,0,10,1,0.360,0.690,2.330,311710,3141,199032,22176
0,0,1835008,1021571072,0,49,249,112,Mar-22 21:41:05,17,8,0,0,0,1089,20,19,0,0,3191308288,2105372672,10589814784,12757852160,7,13,0,9,1,0.360,0.690,2.330,311710,3141,198969,22176
0,0,1835008,1021571072,0,555,948,1534,Mar-22 21:41:06,17,8,0,663552,0,1089,20,19,0,0,3193556992,2104082432,10588856320,12754518016,7,13,0,9,1,0.360,0.690,2.330,311710,3141,198654,22176
0,0,1835008,1021571072,0,1641,1370,1495,Mar-22 21:41:07,17,8,0,0,0,1089,20,19,0,0,3193827328,2104086528,10588581888,12754550784,7,13,0,9,1,0.360,0.690,2.330,311710,3141,198655,22176
0,0,1835008,1021571072,0,381,395,381,Mar-22 21:41:08,17,8,0,0,0,1089,20,19,0,0,3194208256,2103349248,10588938240,12753854464,7,13,0,9,1,0.360,0.690,2.330,311710,3141,198475,22176
0,0,1835008,1021571072,0,1291,1449,1713,Mar-22 21:41:09,17,8,0,0,0,1089,20,19,0,0,3194716160,2103631872,10588147712,12754137088,7,13,0,10,1,0.330,0.680,2.310,311710,3141,198544,22176
0,0,1835008,1021571072,0,91,360,231,Mar-22 21:41:10,17,8,0,0,0,1089,20,19,0,0,3194630144,2103181312,10588684288,12753686528,7,13,0,10,1,0.330,0.680,2.310,311710,3141,198434,22176
0,0,1835008,1021571072,0,266,670,18588,Mar-22 21:41:11,17,8,0,532480,0,1073,20,19,0,0,3167604736,2137665536,10581241856,12788178944,7,13,0,10,1,0.330,0.680,2.310,311710,3141,206853,22176
0,0,1835008,1021571072,0,1502,1372,3936,Mar-22 21:41:12,17,8,0,0,0,1073,20,19,0,0,3163185152,2142662656,10580664320,12793176064,7,13,0,10,1,0.330,0.680,2.310,311710,3141,208073,22176
0,0,1835008,1021571072,0,26,121,244,Mar-22 21:41:13,17,8,0,0,0,1073,20,19,0,0,3163836416,2142212096,10580463616,12792668160,7,13,0,10,1,0.330,0.680,2.310,311710,3141,207963,22176
0,0,1835008,1021571072,0,1441,1571,1671,Mar-22 21:41:14,17,8,0,0,0,1073,20,19,0,0,3165364224,2141216768,10579931136,12791693312,7,13,0,10,1,0.300,0.660,2.300,311710,3141,207720,22176
0,0,1835008,1021571072,0,12,372,106,Mar-22 21:41:15,17,8,0,0,0,1073,20,19,0,0,3165847552,2139926528,10580738048,12790403072,7,13,0,9,1,0.300,0.660,2.300,311710,3141,207405,22176
0,0,1835008,1021571072,0,50579,72827,61501,Mar-22 21:41:16,17,8,0,2318336,0,1073,20,19,0,0,3212890112,2087370752,10586251264,12730757120,7,13,0,9,1,0.300,0.660,2.300,311710,3141,194574,22176
0,0,1835008,1021571072,0,1634,1673,1496,Mar-22 21:41:17,17,8,0,0,0,1073,20,19,0,0,3214557184,2085388288,10586566656,12728774656,7,13,0,9,1,0.300,0.660,2.300,311710,3141,194090,22176
0,0,1835008,1021571072,0,82,96,219,Mar-22 21:41:18,17,8,0,0,0,1073,20,19,0,0,3215314944,2084896768,10586300416,12728336384,7,13,0,9,1,0.300,0.660,2.300,311710,3141,193970,22176
0,0,1835008,1021571072,0,1674,2319,2067,Mar-22 21:41:19,17,8,0,1138688,0,1073,20,19,0,0,3215233024,2085236736,10586042368,12728684544,7,13,0,9,1,0.360,0.670,2.290,311710,3141,194053,22176
0,0,1835008,1021571072,0,415,496,446,Mar-22 21:41:20,17,8,0,0,0,1073,20,19,0,0,3214643200,2085261312,10586607616,12764614656,7,13,0,10,1,0.360,0.670,2.290,311710,3141,194059,22176
0,0,1835008,1021571072,0,174,702,5369,Mar-22 21:41:21,17,8,0,1826816,0,1073,20,19,0,0,3198447616,2101854208,10586210304,12782825472,7,13,0,10,1,0.360,0.670,2.290,311710,3141,198110,22176
0,0,1835008,1021571072,0,1379,1379,1396,Mar-22 21:41:22,17,8,0,0,0,1073,20,19,0,0,3199148032,2101137408,10586226688,12782129152,7,13,0,10,1,0.360,0.670,2.290,311710,3141,197935,22176
0,0,1835008,1021571072,0,204,444,141,Mar-22 21:41:23,17,8,0,0,0,1073,20,19,0,0,3199553536,2100183040,10586775552,12781572096,7,13,0,10,1,0.360,0.670,2.290,311710,3141,197702,22176
0,0,1835008,1021571072,0,1305,3932,4098,Mar-22 21:41:24,17,8,8192,18292736,0,1073,20,19,0,0,3192696832,2107559936,10586255360,12788961280,7,13,0,10,1,0.330,0.660,2.280,311710,3141,199503,22176
0,0,1835008,1021571072,0,207,478,337,Mar-22 21:41:25,17,7,0,1818624,0,1072,20,19,0,0,3192885248,2106839040,10586787840,12788285440,7,13,0,9,1,0.330,0.660,2.280,311710,3141,199327,22176
0,0,1835008,1021571072,0,152,212,1037,Mar-22 21:41:26,17,7,0,303104,0,1072,20,19,0,0,3191259136,2108469248,10586783744,12789895168,7,13,0,9,1,0.330,0.660,2.280,311710,3141,199605,22176
0,0,1835008,1021571072,0,2338,2876,11627,Mar-22 21:41:27,17,7,0,0,0,1072,20,19,0,0,3158114304,2142916608,10585481216,12787019776,7,13,0,10,1,0.330,0.660,2.280,311710,3141,208135,22176
0,0,1835008,1021571072,0,33,509,347,Mar-22 21:41:28,17,6,0,0,0,1071,20,19,0,0,3156922368,2142523392,10587066368,12787970048,7,13,0,10,1,0.330,0.660,2.280,311710,3141,208039,22176
0,0,1835008,1021571072,0,1943,1814,1992,Mar-22 21:41:29,17,6,0,0,0,1071,20,19,0,0,3157532672,2141622272,10587357184,12786851840,7,13,0,10,1,0.300,0.650,2.270,311710,3141,207819,22176
0,0,1835008,1021571072,0,77,153,531,Mar-22 21:41:30,17,6,0,0,0,1072,21,19,0,0,3158511616,2141159424,10586841088,12785954816,7,12,1,10,2,0.300,0.650,2.270,311710,3141,207706,22176
0,0,1835008,1021571072,0,446,704,460,Mar-22 21:41:31,17,6,0,0,0,1071,20,19,0,0,3158364160,2140946432,10587201536,12785037312,7,13,0,11,1,0.300,0.650,2.270,311710,3141,207654,22176
0,0,1835008,1021571072,0,1325,1678,1824,Mar-22 21:41:32,17,6,0,385024,0,1071,20,19,0,0,3159158784,2140987392,10586365952,12785135616,7,13,0,11,1,0.300,0.650,2.270,311710,3141,207664,22176
0,0,1835008,1021571072,0,270,99,240,Mar-22 21:41:33,17,6,0,0,0,1071,20,19,0,0,3159109632,2140770304,10586632192,12785233920,7,13,0,11,1,0.300,0.650,2.270,311710,3141,207611,22176
0,0,1835008,1021571072,0,1564,2002,1875,Mar-22 21:41:34,17,6,0,0,0,1071,20,19,0,0,3157225472,2142089216,10587197440,12785827840,7,13,0,11,1,0.280,0.640,2.260,311710,3141,207933,22176
0,0,1835008,1021571072,0,32,117,213,Mar-22 21:41:35,17,6,0,0,0,1071,20,19,0,0,3157725184,2141843456,10586943488,12785582080,7,13,0,11,1,0.280,0.640,2.260,311710,3141,207873,22176
0,0,1835008,1021571072,0,25,93,113,Mar-22 21:41:36,17,6,0,0,0,1071,20,19,0,0,3158228992,2141597696,10586685440,12785348608,7,13,0,11,1,0.280,0.640,2.260,311710,3141,207687,22176
0,0,1835008,1021571072,0,1558,1516,1628,Mar-22 21:41:37,17,6,0,0,0,1074,20,19,0,0,3159482368,2140618752,10586411008,12784369664,7,13,1,11,1,0.280,0.640,2.260,311710,3141,207322,22176
0,0,1835008,1021571072,0,246,558,249,Mar-22 21:41:38,17,6,0,147456,0,1074,20,19,0,0,3160367104,2139111424,10587033600,12782940160,7,14,0,9,1,0.280,0.640,2.260,311710,3141,207206,22176
0,0,1835008,1021571072,0,1277,1789,1649,Mar-22 21:41:39,17,6,0,0,0,1071,20,19,0,0,3161337856,2137853952,10587320320,12781682688,7,13,0,10,1,0.420,0.660,2.260,311710,3141,206899,22176
0,0,1835008,1021571072,0,24,92,114,Mar-22 21:41:40,17,6,0,0,0,1071,20,19,0,0,3161845760,2137354240,10587312128,12781244416,7,13,0,10,1,0.420,0.660,2.260,311710,3141,206777,22176
0,0,1835008,1021571072,0,628,305,400,Mar-22 21:41:41,17,6,0,0,0,1071,20,19,0,0,3162042368,2137640960,10586828800,12781531136,7,13,0,11,1,0.420,0.660,2.260,311710,3141,206847,22176
0,0,1835008,1021571072,0,701,710,753,Mar-22 21:41:42,17,6,0,0,0,1071,20,19,0,0,3161968640,2138742784,10585800704,12782682112,7,13,0,11,1,0.420,0.660,2.260,311710,3141,207116,22176
0,0,1835008,1021571072,0,687,1202,1028,Mar-22 21:41:43,17,6,0,212992,0,1071,20,19,0,0,3162140672,2136997888,10587373568,12780937216,7,13,0,11,1,0.420,0.660,2.260,311710,3141,206690,22176
0,0,1835008,1021571072,0,1304,2233,4210,Mar-22 21:41:44,17,6,0,4546560,0,1071,20,19,0,0,3160260608,2145931264,10580316160,12784799744,7,13,0,11,1,0.460,0.660,2.250,311710,3141,208871,22176
0,0,1835008,1021571072,0,276,226,98,Mar-22 21:41:45,17,6,0,0,0,1071,20,19,0,0,3160719360,2145157120,10580631552,12784037888,7,13,0,11,1,0.460,0.660,2.250,311710,3141,208622,22176
0,0,1835008,1021571072,0,338,589,501,Mar-22 21:41:46,17,6,0,0,0,1071,20,19,0,0,3160072192,2145193984,10581241856,12783697920,7,13,0,10,1,0.460,0.660,2.250,311710,3141,208691,22176
0,0,1835008,1021571072,0,39,123,227,Mar-22 21:41:47,17,6,0,0,0,1071,20,19,0,0,3161337856,2144702464,10580467712,12783218688,7,13,0,10,1,0.460,0.660,2.250,311710,3141,208571,22176
0,0,1835008,1021571072,0,1413,1867,1416,Mar-22 21:41:48,17,6,0,0,0,1071,20,19,0,0,3162243072,2143223808,10581041152,12781805568,7,13,0,9,1,0.460,0.660,2.250,311710,3141,208210,22176
0,0,1835008,1021571072,0,1547,1663,1881,Mar-22 21:41:49,17,6,0,1654784,0,1071,20,19,0,0,3162198016,2143260672,10581049344,12781924352,7,13,0,9,1,0.510,0.670,2.240,311710,3141,208219,22176
0,0,1835008,1021571072,0,105,111,222,Mar-22 21:41:50,17,6,0,0,0,1071,20,19,0,0,3162378240,2143584256,10580545536,12782272512,7,13,0,9,1,0.510,0.670,2.240,311710,3141,208298,22176
0,0,1835008,1021571072,0,123,355,120,Mar-22 21:41:51,17,6,0,0,0,1071,20,19,0,0,3162578944,2142859264,10581069824,12781547520,7,13,0,9,1,0.510,0.670,2.240,311710,3141,208121,22176
0,0,1835008,1021571072,0,328,461,1018,Mar-22 21:41:52,17,6,0,0,0,1071,20,19,0,0,3163488256,2143420416,10579599360,12781776896,7,13,0,9,1,0.510,0.670,2.240,311710,3141,208136,22176
0,0,1835008,1021571072,0,2213,2145,1639,Mar-22 21:41:53,17,6,0,0,0,1071,20,19,0,0,3161772032,2143977472,10580758528,12782886912,7,13,0,9,1,0.510,0.670,2.240,311710,3141,208394,22176
0,0,1835008,1021571072,0,1686,1854,2093,Mar-22 21:41:54,17,6,0,450560,0,1071,20,19,0,0,3161939968,2145026048,10579542016,12784095232,7,13,0,10,1,0.550,0.680,2.240,311710,3141,208650,22176
0,0,1835008,1021571072,0,117,624,559,Mar-22 21:41:55,17,6,0,0,0,1071,20,19,0,0,3161567232,2143895552,10581045248,12782813184,7,13,0,10,1,0.550,0.680,2.240,311710,3141,208374,22176
0,0,1835008,1021571072,0,11,373,508,Mar-22 21:41:56,17,6,0,196608,0,1071,20,19,0,0,3162783744,2143453184,10580271104,12782387200,7,13,0,10,1,0.550,0.680,2.240,311710,3141,208266,22176
0,0,1835008,1021571072,0,270,229,120,Mar-22 21:41:57,17,6,0,0,0,1071,20,19,0,0,3161956352,2143764480,10580787200,12782698496,7,13,0,10,1,0.550,0.680,2.240,311710,3141,208342,22176
0,0,1835008,1021571072,0,1363,1366,1430,Mar-22 21:41:58,17,6,0,0,0,1071,20,19,0,0,3161354240,2144108544,10581045248,12782739456,7,13,0,9,1,0.550,0.680,2.240,311836,3141,208300,22176
0,0,1835008,1021571072,0,202,544,638,Mar-22 21:41:59,17,6,0,172032,0,1071,20,19,0,0,3161260032,2144976896,10580271104,12783607808,7,13,0,9,1,0.500,0.660,2.220,311836,3141,208512,22176
0,0,1835008,1021571072,0,1134,5569,11096,Mar-22 21:42:00,17,6,0,3719168,0,1071,20,19,0,0,3149348864,2178994176,10558164992,12817653760,7,13,0,9,1,0.500,0.660,2.220,311836,3141,216817,22176
0,0,1835008,1021571072,0,51439,72890,22338,Mar-22 21:42:01,17,6,0,0,0,1071,20,19,0,0,3346067456,1976573952,10563862528,12632551424,7,13,0,9,1,0.500,0.660,2.220,311836,3141,167398,22176
0,0,1835008,1021571072,0,916,1120,359,Mar-22 21:42:02,17,6,0,0,0,1071,20,19,0,0,3346251776,1976123392,10564128768,12632449024,7,13,0,9,1,0.500,0.660,2.220,311836,3141,167288,22176
0,0,1835008,1021571072,0,1313,1570,1660,Mar-22 21:42:03,17,6,0,0,0,1071,20,19,0,0,3347238912,1975115776,10564149248,12631453696,7,13,0,10,1,0.500,0.660,2.220,311836,3141,167042,22176
0,0,1835008,1021571072,0,11,720,705,Mar-22 21:42:04,17,6,0,2842624,0,1071,20,19,0,0,3349454848,1972891648,10564157440,12629229568,7,13,0,9,1,0.540,0.670,2.220,311836,3141,166499,22176
0,0,1835008,1021571072,0,1564,1381,1502,Mar-22 21:42:05,17,6,0,0,0,1071,20,19,0,0,3349942272,1972412416,10564149248,12628762624,7,13,0,9,1,0.540,0.670,2.220,311836,3141,166382,22176
0,0,1835008,1021571072,0,5071,6081,1617,Mar-22 21:42:06,17,6,0,0,0,1071,20,19,0,0,3360542720,1960828928,10565132288,12629729280,7,13,0,9,1,0.540,0.670,2.220,311836,3141,163554,22176
0,0,1835008,1021571072,0,53,163,13573,Mar-22 21:42:07,17,6,0,0,0,1071,20,19,0,0,3315404800,2005954560,10565144576,12674863104,7,13,0,9,1,0.540,0.670,2.220,311836,3141,174571,22176
