"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/lock_swap_time_proc_int_vm-adv_tcp_aio_page_load_zones_vm.csv --lock --swap --time --proc --int --vm-adv --tcp --aio --page --load --zones --vm 1 600",,,,"Date:","23 Mar 2023 14:04:41 -03"
"file locks",,,,"swap",,"system","procs",,,"interrupts",,,"advanced virtual memory",,,,,"tcp sockets",,,,,"async","paging",,"load avg",,,"zones memory",,,,"virtual memory",,,
83,12,13,82,108527616,914878464,23-03 14:13:53,0,0,16,0,120,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.650,1.040,1.030,169007,3141,530961,22688,0,2622,3257,3239
83,12,13,82,108527616,914878464,23-03 14:13:54,3,0,1,0,132,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.650,1.040,1.030,169007,3141,536721,22688,0,494,746,6551
83,12,13,82,108527616,914878464,23-03 14:13:55,3,0,0,0,113,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.650,1.040,1.030,169007,3141,536558,22688,0,91,517,523
83,12,13,82,108527616,914878464,23-03 14:13:56,1,0,0,0,153,0,0,0,0,0,0,7,21,0,8,1,0,0,0,1.650,1.040,1.030,169007,3141,536313,22688,0,1980,2651,1607
83,12,13,82,108527616,914878464,23-03 14:13:57,0,0,0,0,124,0,0,0,0,0,0,7,21,0,9,1,0,0,0,1.920,1.110,1.050,169007,3141,536008,22688,0,435,907,675
83,12,13,82,108527616,914878464,23-03 14:13:58,0,0,16,0,129,0,0,0,0,0,0,7,21,0,9,1,0,0,0,1.920,1.110,1.050,169007,3141,537187,22688,0,3077,3745,6364
83,12,13,82,108527616,914878464,23-03 14:13:59,1,0,0,0,119,0,0,0,0,0,0,7,21,0,9,1,0,0,0,1.920,1.110,1.050,169007,3141,536894,22688,0,105,541,794
83,12,13,82,108527616,914878464,23-03 14:14:00,0,0,1,0,143,0,0,0,0,0,0,7,21,0,9,1,0,0,0,1.920,1.110,1.050,169007,3141,536803,22688,0,175,828,1044
83,12,13,82,108527616,914878464,23-03 14:14:01,1,0,0,0,117,0,0,0,0,0,0,7,21,0,9,1,0,0,0,1.920,1.110,1.050,169007,3141,536177,22688,0,47,2606,2841
83,12,13,82,108527616,914878464,23-03 14:14:02,2,0,8,0,160,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.170,1.170,1.080,169007,3141,535710,22688,0,1589,1976,2006
83,12,13,82,108527616,914878464,23-03 14:14:03,2,0,12,0,118,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.170,1.170,1.080,169007,3141,536057,22688,0,2204,2730,3100
83,12,13,82,108527616,914878464,23-03 14:14:04,0,0,4,0,115,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.170,1.170,1.080,169007,3141,529507,22688,0,8122,8636,1447
83,12,13,82,108527616,914878464,23-03 14:14:05,1,0,0,0,122,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.170,1.170,1.080,169007,3141,529430,22688,0,616,1086,1031
83,12,13,82,108527616,914878464,23-03 14:14:06,0,0,0,0,137,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.170,1.170,1.080,169007,3141,566914,22688,0,740,2313,38970
83,12,13,82,108527616,914878464,23-03 14:14:07,0,0,1,0,121,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.390,1.240,1.100,169007,3141,566520,22688,0,508,910,705
83,12,13,82,108527616,914878464,23-03 14:14:08,0,0,8,0,182,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.390,1.240,1.100,169007,3141,572435,22688,0,1477,2110,7828
83,12,13,82,108527616,914878464,23-03 14:14:09,1,0,8,0,147,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.390,1.240,1.100,169007,3141,572484,22688,0,2182,3250,3105
83,12,13,82,108527616,914878464,23-03 14:14:10,2,0,0,0,115,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.390,1.240,1.100,169007,3141,572848,22688,0,811,1476,2745
83,12,13,82,108527616,914878464,23-03 14:14:11,5,0,0,0,114,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.390,1.240,1.100,169007,3141,572947,22688,0,105,539,553
83,12,13,82,108527616,914878464,23-03 14:14:12,2,0,0,0,115,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.360,1.250,1.100,169007,3141,573318,22688,0,401,743,2587
83,12,13,82,108527616,914878464,23-03 14:14:13,0,0,8,0,120,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.360,1.250,1.100,169007,3141,573328,22688,0,1366,1961,2217
83,12,13,82,108527616,914878464,23-03 14:14:14,4,0,8,0,150,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.360,1.250,1.100,169007,3141,573035,22688,0,1349,2099,1919
83,12,13,82,108527616,914878464,23-03 14:14:15,3,0,0,0,120,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.360,1.250,1.100,169007,3141,573174,22688,0,82,513,670
83,12,13,82,108527616,914878464,23-03 14:14:16,1,0,0,0,109,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.360,1.250,1.100,169007,3141,573019,22688,0,321,660,739
83,12,13,82,108527616,914878464,23-03 14:14:17,1,0,0,0,69,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.360,1.250,1.100,169007,3141,575057,22688,0,248,717,2736
83,12,13,82,108527616,914878464,23-03 14:14:18,4,0,8,0,71,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.410,1.280,1.110,169007,3141,574918,22688,0,1337,1882,1849
83,12,13,82,108527616,914878464,23-03 14:14:19,1,0,9,0,98,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.410,1.280,1.110,169007,3141,575051,22688,0,2256,2816,2516
83,12,13,82,108527616,914878464,23-03 14:14:20,1,0,0,0,106,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.410,1.280,1.110,169007,3141,574936,22688,0,186,507,520
83,12,13,82,108527616,914878464,23-03 14:14:21,3,1,0,0,99,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.410,1.280,1.110,169007,3141,569494,22688,0,7131,9604,3023
83,12,13,82,108527616,914878464,23-03 14:14:22,1,0,0,0,76,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.410,1.280,1.110,169007,3141,569272,22688,0,46,477,456
83,12,13,82,108527616,914878464,23-03 14:14:23,1,0,11,0,48,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.300,1.270,1.110,169007,3141,574908,22688,0,2934,3445,7380
83,12,13,82,108527616,914878464,23-03 14:14:24,1,0,8,0,35,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.300,1.270,1.110,169007,3141,574771,22688,0,1690,2059,1827
83,12,13,82,108527616,914878464,23-03 14:14:25,0,0,0,0,32,0,0,0,0,0,0,7,21,0,8,1,0,0,0,2.300,1.270,1.110,169007,3141,574582,22688,0,46,612,472
83,12,13,82,108527616,914878464,23-03 14:14:26,2,0,0,0,65,0,0,0,0,0,0,7,21,0,7,1,0,0,0,2.300,1.270,1.110,169007,3141,575086,22688,0,442,1183,1692
83,12,13,82,108527616,914878464,23-03 14:14:27,1,0,0,0,62,0,0,0,0,0,0,7,22,0,7,1,0,0,0,2.300,1.270,1.110,169007,3141,533376,22688,0,45581,67233,22842
83,12,13,82,108527616,914878464,23-03 14:14:28,1,0,11,0,191,0,0,0,0,0,0,7,25,0,7,2,0,0,0,2.840,1.400,1.150,169007,3141,532632,22688,0,3115,3535,2984
83,12,13,82,108527616,914878464,23-03 14:14:29,0,0,9,0,138,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.840,1.400,1.150,169007,3141,532264,22688,0,3268,3931,3205
83,12,13,82,108527616,914878464,23-03 14:14:30,0,0,0,0,152,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.840,1.400,1.150,169007,3141,530710,22688,0,3019,4029,1508
83,12,13,82,108527616,914878464,23-03 14:14:31,1,0,1,0,119,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.840,1.400,1.150,169007,3141,536855,22688,0,697,1339,6440
83,12,13,82,108527616,914878464,23-03 14:14:32,1,0,0,0,152,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.840,1.400,1.150,169007,3141,536739,22688,0,872,1181,957
83,12,13,82,108527616,914878464,23-03 14:14:33,1,0,8,0,136,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.610,1.380,1.150,169007,3141,535931,22688,0,2444,3561,3010
83,12,13,82,108527616,914878464,23-03 14:14:34,0,0,8,0,139,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.610,1.380,1.150,169007,3141,539545,22688,0,2455,3666,6213
83,12,13,82,108527616,914878464,23-03 14:14:35,1,0,0,0,124,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.610,1.380,1.150,169007,3141,539310,22688,0,92,550,2110
83,12,13,82,108527616,914878464,23-03 14:14:36,0,0,0,0,126,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.610,1.380,1.150,169007,3141,538714,22688,0,300,1744,1647
83,12,13,82,108527616,914878464,23-03 14:14:37,0,0,0,0,121,0,0,0,0,0,0,7,25,0,7,2,0,0,0,2.610,1.380,1.150,169007,3141,537175,22688,0,431,2914,2801
83,12,13,82,108527616,914878464,23-03 14:14:38,1,0,8,0,176,0,0,0,0,0,0,7,25,0,7,2,0,0,0,2.480,1.370,1.150,169007,3141,536996,22688,0,2071,2656,2831
83,12,13,82,108527616,914878464,23-03 14:14:39,0,0,8,0,139,0,0,0,0,0,0,7,25,0,7,2,0,0,0,2.480,1.370,1.150,169007,3141,536975,22688,0,1440,2425,2477
83,12,13,82,108527616,914878464,23-03 14:14:40,2,0,0,0,142,0,0,0,0,0,0,7,25,0,8,2,0,0,0,2.480,1.370,1.150,169007,3141,561150,22688,0,459,1188,26191
