"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/unix_disk_sys_udp_cpu_ipc_load_lock_vm_io_raw_mem.csv --unix --disk --sys --udp --cpu --ipc --load --lock --vm --io --raw --mem 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"unix sockets",,,,"dsk/total",,"system",,"udp",,"total cpu usage",,,,,"sysv ipc",,,"load avg",,,"file locks",,,,"virtual memory",,,,"io/total",,"raw","memory usage",,,
56,874,54,820,0,0,851,1690,17,7,4.277,0.755,94.969,0,0,0,0,6,0.020,0.410,1.660,56,12,10,58,0,1194,1578,939,0,0,0,3228598272,2072166400,196313088,10635468800
56,874,54,820,0,0,802,1499,17,7,2.261,0.879,96.734,0.126,0,0,0,6,0.020,0.410,1.660,56,12,10,58,0,5340,6475,2145,0,0,0,3246501888,2054483968,196313088,10633916416
56,874,54,820,0,0,640,1302,17,7,2.018,0.883,97.100,0,0,0,0,6,0.020,0.410,1.660,56,12,10,58,0,438,396,436,0,0,0,3246702592,2054021120,196313088,10634002432
56,874,54,820,0,4489216,883,2382,17,7,1.509,1.509,96.352,0.629,0,0,0,6,0.020,0.400,1.660,56,12,10,58,0,1205,2067,1708,0,170,0,3248480256,2052231168,196325376,10635640832
56,874,54,820,0,0,785,2325,17,7,1.880,1.629,96.491,0,0,0,0,6,0.020,0.400,1.660,56,12,10,58,0,1301,1372,1640,0,0,0,3249016832,2052231168,196325376,10634838016
56,874,54,820,0,0,555,1003,17,7,1.629,0.752,97.494,0.125,0,0,0,6,0.020,0.400,1.660,56,12,10,58,0,3,121,388,0,0,0,3249246208,2052001792,196325376,10633723904
56,874,54,820,0,0,780,1342,17,7,2.018,1.135,96.847,0,0,0,0,6,0.020,0.400,1.660,56,12,10,58,0,446,758,1622,0,0,0,3248320512,2052833280,196325376,10634874880
56,874,54,820,0,0,937,2709,17,7,4.141,1.255,94.479,0.125,0,0,0,6,0.020,0.400,1.660,56,12,10,58,0,1442,1660,1037,0,0,0,3248824320,2051706880,196325376,10635755520
56,874,54,820,0,860160,979,2631,17,7,1.768,1.263,95.960,1.010,0,0,0,6,0.020,0.400,1.650,56,12,10,58,0,1314,1512,3029,0,34,0,3246411776,2054905856,196337664,10633383936
56,874,54,820,0,0,1000,3007,17,7,2.393,1.385,96.222,0,0,0,0,6,0.020,0.400,1.650,56,12,10,58,0,4237,5358,5154,0,0,0,3243929600,2056531968,196337664,10634506240
56,874,54,820,0,0,656,1155,17,7,1.882,0.878,97.114,0.125,0,0,0,6,0.020,0.400,1.650,56,12,10,58,0,99,491,402,0,0,0,3244974080,2056069120,196337664,10635014144
56,874,54,820,0,0,598,1048,17,7,1.633,0.754,97.487,0.126,0,0,0,6,0.020,0.400,1.650,56,12,10,58,0,252,86,209,0,0,0,3244486656,2056622080,196337664,10634866688
56,874,54,820,0,0,617,1082,17,7,1.635,0.755,97.610,0,0,0,0,6,0.020,0.400,1.650,56,12,10,58,0,29,127,1960,0,0,0,3243061248,2058575872,196337664,10633031680
56,874,54,820,0,4317184,970,2751,17,7,2.133,1.255,95.859,0.753,0,0,0,6,0.020,0.390,1.640,56,12,10,58,0,1324,2126,4982,0,136,0,3226472448,2075140096,196349952,10633310208
56,874,54,820,0,0,1169,4035,17,7,3.909,1.387,94.578,0.126,0,0,0,6,0.020,0.390,1.640,56,12,10,58,0,3128,3824,1862,0,0,0,3226996736,2073907200,196349952,10635325440
56,874,54,820,0,0,587,1059,17,7,1.377,1.377,97.247,0,0,0,0,6,0.020,0.390,1.640,56,12,10,58,0,253,60,441,0,0,0,3227238400,2073661440,196349952,10633998336
56,874,54,820,0,0,717,1500,17,7,2.013,1.132,96.730,0.126,0,0,0,6,0.020,0.390,1.640,56,12,10,58,0,5319,6402,1122,0,0,0,3248152576,2052501504,196349952,10634002432
56,874,54,820,0,0,572,1006,17,7,1.255,0.627,98.118,0,0,0,0,6,0.020,0.390,1.640,56,12,10,58,0,6,221,86,0,0,0,3249119232,2051739648,196349952,10635120640
56,874,54,820,0,0,1150,3479,17,7,2.387,2.010,95.226,0.377,0,0,0,6,0.010,0.380,1.630,56,12,10,58,0,1664,1970,2337,0,0,0,3248603136,2052792320,196358144,10634825728
56,874,54,820,0,4808704,900,2572,17,7,1.770,1.138,96.966,0.126,0,0,0,6,0.010,0.380,1.630,56,12,10,58,0,1545,1880,2331,0,146,0,3248316416,2053062656,196362240,10633265152
56,874,54,820,0,0,568,1022,17,7,1.884,0.628,97.487,0,0,0,0,6,0.010,0.380,1.630,56,12,10,58,0,22,106,146,0,0,0,3248246784,2053132288,196362240,10633265152
56,874,54,820,0,0,926,20093,17,7,4.380,1.252,94.243,0.125,0,0,0,6,0.010,0.380,1.630,56,12,10,58,0,3411,5574,4937,0,0,0,3240210432,2060550144,196362240,10634149888
56,874,54,820,0,802816,875,2271,17,7,2.655,1.138,96.081,0.126,0,0,0,6,0.010,0.380,1.630,56,12,10,58,0,154,619,286,0,38,0,3240669184,2059816960,196370432,10635722752
56,874,54,820,0,0,981,2604,17,7,1.892,1.135,96.974,0,0,0,0,6,0.010,0.380,1.620,56,12,10,58,0,1550,1386,2194,0,0,0,3241181184,2060103680,196370432,10633527296
56,874,54,820,0,2473984,1059,3244,17,7,2.267,1.511,96.096,0.126,0,0,0,6,0.010,0.380,1.620,56,12,10,58,0,6530,7966,3239,0,260,0,3259437056,2041008128,196370432,10634125312
56,874,54,820,0,0,557,1006,17,7,1.627,0.751,97.497,0.125,0,0,0,6,0.010,0.380,1.620,56,12,10,58,0,29,497,218,0,0,0,3259715584,2041274368,196370432,10634911744
56,874,54,820,0,0,666,1146,17,7,2.256,0.877,96.867,0,0,0,0,6,0.010,0.380,1.620,56,12,10,58,0,72,124,118,0,0,0,3260637184,2040352768,196370432,10635153408
56,876,54,822,0,655360,856,1487,17,7,2.390,0.881,96.604,0.126,0,0,0,6,0.010,0.380,1.620,56,12,10,58,0,256,344,698,0,18,0,3259191296,2041774080,196382720,10633834496
56,876,54,822,0,0,1908,4483,17,7,4.110,2.491,93.275,0.125,0,0,0,6,0.010,0.370,1.610,56,12,10,58,0,2428,3645,2519,0,0,0,3262722048,2037624832,196382720,10634342400
56,876,54,822,0,2506752,2029,5028,17,7,4.151,2.516,93.333,0,0,0,0,6,0.010,0.370,1.610,56,12,10,58,0,1317,3025,5073,0,70,0,3262406656,2037846016,196382720,10636009472
56,876,54,822,0,0,1770,2969,17,7,2.750,1.500,95.625,0.125,0,0,0,6,0.010,0.370,1.610,56,12,10,58,0,553,1078,1207,0,0,0,3262324736,2037927936,196382720,10635743232
56,876,54,822,0,0,1582,3144,17,7,2.276,1.896,95.828,0,0,0,0,6,0.010,0.370,1.610,56,12,10,58,0,4436,6093,5136,0,0,0,3270950912,2029506560,196382720,10634231808
56,876,54,822,0,819200,1582,2818,17,7,2.253,1.877,95.745,0.125,0,0,0,6,0.010,0.370,1.610,56,12,10,58,0,29,1383,1150,0,34,0,3271454720,2029293568,196395008,10635259904
56,876,54,822,0,0,1856,4042,17,7,2.390,2.264,95.220,0.126,0,0,0,6,0.090,0.380,1.610,56,12,10,58,0,1304,2211,6431,0,0,0,3257643008,2043088896,196395008,10635517952
56,876,54,822,0,5496832,1880,4432,17,7,2.256,2.256,90.727,4.762,0,0,0,6,0.090,0.380,1.610,56,12,10,58,0,1310,2895,5334,0,338,0,3246383104,2054348800,196395008,10633920512
56,876,54,822,0,0,1797,3262,17,7,5.395,1.757,92.723,0.125,0,0,0,6,0.090,0.380,1.610,56,12,10,58,0,1451,2422,1263,0,0,0,3247001600,2053103616,196395008,10634506240
56,876,54,822,0,0,1614,2827,17,7,2.152,1.266,96.582,0,0,0,0,6,0.090,0.380,1.610,56,12,10,58,0,34,1282,1079,0,0,0,3248504832,2051588096,196395008,10635841536
56,876,54,822,0,0,1782,3009,17,7,5.335,2.109,92.432,0.124,0,0,0,6,0.090,0.380,1.610,56,12,10,58,0,29,1924,2081,0,0,0,3248603136,2051391488,196395008,10635722752
56,876,54,822,0,532480,2176,5373,17,7,2.645,1.763,95.466,0.126,0,0,0,6,0.080,0.380,1.600,56,12,10,58,0,1293,2367,2635,0,40,0,3248300032,2051678208,196403200,10634874880
56,876,54,822,0,3825664,2250,5829,17,7,4.391,2.635,92.723,0.251,0,0,0,6,0.080,0.380,1.600,56,12,10,58,0,6413,8733,5940,0,80,0,3257524224,2042970112,196403200,10634375168
56,876,54,822,0,0,1773,3635,17,7,3.011,1.882,94.981,0.125,0,0,0,6,0.080,0.380,1.600,56,12,10,58,0,25,1209,1517,0,0,0,3258195968,2042286080,196403200,10635694080
56,876,54,822,0,0,1466,2650,17,7,1.521,1.267,97.212,0,0,0,0,6,0.080,0.380,1.600,56,12,10,58,0,3,876,1278,0,0,0,3257950208,2042527744,196403200,10634100736
56,877,54,823,0,0,1757,3305,17,7,4.271,1.382,94.221,0.126,0,0,0,6,0.080,0.380,1.600,56,12,10,58,0,894,2049,1434,0,0,0,3258859520,2040995840,196403200,10634747904
56,876,54,822,0,868352,1914,4308,17,7,2.889,2.261,94.849,0,0,0,0,6,0.080,0.370,1.590,56,12,10,58,0,1643,2664,2379,0,26,0,3259564032,2040274944,196415488,10636324864
56,876,54,822,0,1490944,1817,4087,17,7,3.620,1.998,94.257,0.125,0,0,0,6,0.080,0.370,1.590,56,12,10,58,0,1452,2558,2867,0,28,0,3257315328,2042417152,196419584,10636427264
56,876,54,822,0,0,1490,2667,17,7,1.509,1.384,96.981,0.126,0,0,0,6,0.080,0.370,1.590,56,12,10,58,0,4,900,1420,0,0,0,3258093568,2042187776,196419584,10634305536
56,876,54,822,0,0,1621,3177,17,7,3.004,1.502,95.494,0,0,0,0,6,0.080,0.370,1.590,56,12,10,58,0,4877,6875,3453,0,0,0,3264466944,2036035584,196419584,10634608640
56,874,54,820,0,0,1110,1883,17,7,1.513,1.009,97.352,0.126,0,0,0,6,0.080,0.370,1.590,56,12,10,58,0,356,778,648,0,0,0,3264180224,2036064256,196419584,10635399168
56,874,54,820,0,688128,1216,4628,17,7,2.771,2.141,94.962,0.126,0,0,0,6,0.070,0.360,1.580,56,12,10,58,0,2850,2752,2741,0,18,0,3265613824,2034606080,196431872,10635403264
56,874,54,820,0,2334720,1018,3038,17,7,4.020,1.508,94.347,0.126,0,0,0,6,0.070,0.360,1.580,56,12,10,58,0,1980,2761,10173,0,48,0,3235229696,2064891904,196431872,10634702848
56,874,54,820,0,0,647,1092,17,7,1.754,0.877,97.368,0,0,0,0,6,0.070,0.360,1.580,56,12,10,58,0,6,258,127,0,0,0,3235782656,2064388096,196431872,10634960896
56,874,54,820,0,0,856,2049,17,7,3.133,1.378,95.363,0.125,0,0,0,6,0.070,0.360,1.580,56,12,10,58,0,325,390,255,0,0,0,3235229696,2064941056,196431872,10635743232
56,874,54,820,0,770048,758,1498,17,7,2.396,1.009,96.469,0.126,0,0,0,6,0.070,0.360,1.580,56,12,10,58,0,861,1103,1746,0,44,0,3232751616,2067853312,196452352,10634231808
56,874,54,820,0,0,942,2506,17,12,1.506,1.631,96.738,0.125,0,0,0,6,0.380,0.420,1.590,56,12,10,58,0,1351,1565,1420,0,0,0,3233792000,2066800640,196452352,10634518528
56,874,54,820,0,3899392,1477,3944,17,9,2.915,1.648,95.311,0.127,0,0,0,6,0.380,0.420,1.590,56,12,10,58,0,6720,8430,3940,0,48,0,3252740096,2047807488,196452352,10634555392
56,874,54,820,0,0,814,1280,17,9,2.010,1.256,96.734,0,0,0,0,6,0.380,0.420,1.590,56,12,10,58,0,653,1541,1420,0,0,0,3251277824,2049273856,196452352,10635010048
56,874,54,820,0,0,819,1617,17,9,4.397,0.879,94.598,0.126,0,0,0,6,0.380,0.420,1.590,56,12,10,58,0,1860,2317,4396,0,0,0,3242233856,2057687040,196452352,10634833920
56,874,54,820,0,843776,647,1258,17,9,1.882,0.878,97.114,0.125,0,0,0,6,0.380,0.420,1.590,56,12,10,58,0,16,325,197,0,40,0,3242930176,2056978432,196464640,10635108352
56,874,54,820,0,0,920,2497,17,9,2.003,1.377,96.496,0.125,0,0,0,6,0.350,0.420,1.580,56,12,10,58,0,1319,1646,1514,0,0,0,3243823104,2056073216,196464640,10635644928
56,874,54,820,0,0,1944,33102,17,9,6.321,2.908,90.771,0,0,0,0,6,0.350,0.420,1.580,56,12,10,58,0,56074,77470,33426,0,0,0,3428196352,1865789440,196464640,10641473536
