"Dstat 0.8.0 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","PC-000442",,,,"User:","rodolfo-oliveira"
"Cmdline:","dstat --output dstat/data/csv/dstat/raw_sys_cpu_tcp_fs_io_zones_load_vm-adv_unix_disk_ipc.csv --raw --sys --cpu --tcp --fs --io --zones --load --vm-adv --unix --disk --ipc 1 600",,,,"Date:","22 Mar 2023 22:13:13 -03"
"raw","system",,"total cpu usage",,,,,"tcp sockets",,,,,"filesystem",,"io/total",,"zones memory",,,,"load avg",,,"advanced virtual memory",,,,,"unix sockets",,,,"dsk/total",,"sysv ipc",,
0,580,1069,1.500,1.375,97.125,0,0,7,11,0,6,1,13248,342017,0,0,316156,3141,186781,22176,0.020,0.390,1.640,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,706,1481,1.887,1.006,96.981,0.126,0,7,11,0,6,1,13248,342016,0,0,316156,3141,181615,22176,0.020,0.390,1.640,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,575,1040,1.256,0.754,97.990,0,0,7,11,0,6,1,13248,342018,0,0,316156,3141,181429,22176,0.020,0.390,1.640,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1161,3432,2.390,1.887,95.472,0.252,0,7,11,0,7,1,13248,341991,0,0,316156,3141,181686,22176,0.010,0.380,1.630,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,898,2619,1.765,1.261,96.721,0.252,0,7,11,0,7,1,13248,341988,0,146,316156,3141,181700,22176,0.010,0.380,1.630,0,0,0,0,0,56,874,54,820,0,4808704,0,0,6
0,564,987,1.509,0.629,97.862,0,0,7,11,0,7,1,13248,341988,0,0,316156,3141,181706,22176,0.010,0.380,1.630,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,911,20158,4.156,0.882,94.836,0.126,0,7,11,0,7,1,13216,342037,0,0,316156,3141,183580,22176,0.010,0.380,1.630,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,893,2234,3.262,1.506,95.107,0.125,0,7,13,0,7,0,13216,342040,0,38,316156,3141,183401,22176,0.010,0.380,1.630,0,0,0,0,0,56,874,54,820,0,802816,0,0,6
0,983,2628,1.894,1.136,96.970,0,0,7,13,0,7,0,13216,341990,0,0,316156,3141,183471,22176,0.010,0.380,1.620,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1055,3209,2.138,1.635,96.101,0.126,0,7,13,0,6,0,13216,342036,0,260,316156,3141,178809,22176,0.010,0.380,1.620,0,0,0,0,0,56,874,54,820,0,2473984,0,0,6
0,557,1005,1.508,0.628,97.739,0.126,0,7,13,0,6,0,13216,342009,0,0,316156,3141,178874,22176,0.010,0.380,1.620,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,672,1139,2.375,0.875,96.750,0,0,7,13,0,6,0,13216,342010,0,0,316156,3141,178769,22176,0.010,0.380,1.620,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,810,1436,2.393,0.882,96.599,0.126,0,7,13,1,6,0,13216,342013,0,18,316156,3141,179056,22176,0.010,0.380,1.620,0,0,0,0,0,56,876,54,822,0,655360,0,0,6
0,1907,4493,3.755,2.378,93.742,0.125,0,7,13,1,6,0,13216,342041,0,0,316156,3141,177983,22176,0.010,0.370,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,2037,5032,4.506,2.753,92.741,0,0,7,13,1,7,0,13216,342053,0,70,316156,3141,178027,22176,0.010,0.370,1.610,0,0,0,0,0,56,876,54,822,0,2506752,0,0,6
0,1781,2968,2.871,1.498,95.506,0.125,0,7,13,1,7,0,13216,342052,0,0,316156,3141,178180,22176,0.010,0.370,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1581,3151,2.273,1.768,95.960,0,0,7,13,1,7,0,13216,342051,0,0,316156,3141,175930,22176,0.010,0.370,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1562,2759,2.013,1.761,96.101,0.126,0,7,13,1,7,0,13216,342024,0,0,316156,3141,176127,22176,0.010,0.370,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1877,4118,2.258,2.384,95.232,0.125,0,7,13,1,7,0,13216,342025,0,34,316156,3141,179313,22176,0.090,0.380,1.610,0,0,0,0,0,56,876,54,822,0,819200,0,0,6
0,1866,4431,2.256,2.256,90.727,4.762,0,7,13,1,6,0,13216,342022,0,338,316156,3141,182188,22176,0.090,0.380,1.610,0,0,0,0,0,56,876,54,822,0,5496832,0,0,6
0,1802,3234,5.151,1.633,93.090,0.126,0,7,13,1,6,0,13216,342050,0,0,316156,3141,181762,22176,0.090,0.380,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1621,2849,2.771,1.511,95.718,0,0,7,13,1,6,0,13216,342062,0,0,316156,3141,181392,22176,0.090,0.380,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1783,2981,4.839,1.737,93.300,0.124,0,7,13,1,6,0,13216,342078,0,0,316156,3141,181344,22176,0.090,0.380,1.610,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,2172,5413,2.908,2.023,94.943,0.126,0,7,13,1,7,0,13216,342070,0,40,316156,3141,181414,22176,0.080,0.380,1.600,0,0,0,0,0,56,876,54,822,0,532480,0,0,6
0,2243,5813,4.506,2.753,92.491,0.250,0,7,13,1,7,0,13216,342036,0,80,316156,3141,179410,22176,0.080,0.380,1.600,0,0,0,0,0,56,876,54,822,0,3825664,0,0,6
0,1782,3662,3.141,1.759,94.975,0.126,0,7,13,1,8,0,13216,342039,0,0,316156,3141,179121,22176,0.080,0.380,1.600,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1462,2608,1.521,1.267,97.212,0,0,7,13,1,8,0,13216,342036,0,0,316156,3141,179180,22176,0.080,0.380,1.600,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1738,3262,3.894,1.382,94.598,0.126,0,7,13,1,8,0,13216,342064,0,0,316156,3141,178806,22176,0.080,0.380,1.600,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1898,4322,3.145,2.138,94.717,0,0,7,13,1,8,0,13216,342066,0,26,316156,3141,178624,22176,0.080,0.370,1.590,0,0,0,0,0,56,876,54,822,0,868352,0,0,6
0,1808,4079,3.242,1.995,94.638,0.125,0,7,13,1,8,0,13216,342076,0,28,316156,3141,179213,22176,0.080,0.370,1.590,0,0,0,0,0,56,876,54,822,0,1490944,0,0,6
0,1539,2702,2.013,1.509,96.352,0.126,0,7,13,1,7,0,13216,342046,0,0,316156,3141,179097,22176,0.080,0.370,1.590,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1626,3198,2.760,1.506,95.734,0,0,7,13,1,7,0,13216,342047,0,0,316156,3141,177717,22176,0.080,0.370,1.590,0,0,0,0,0,56,876,54,822,0,0,0,0,6
0,1131,1940,1.761,1.006,97.107,0.126,0,7,13,0,7,0,13216,342043,0,0,316156,3141,177596,22176,0.080,0.370,1.590,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1219,4615,2.645,2.141,95.088,0.126,0,7,13,0,7,0,13216,342044,0,18,316156,3141,177300,22176,0.070,0.360,1.580,0,0,0,0,0,56,874,54,820,0,688128,0,0,6
0,1026,3025,3.769,1.508,94.598,0.126,0,7,13,0,7,0,13216,342011,0,48,316156,3141,184640,22176,0.070,0.360,1.580,0,0,0,0,0,56,874,54,820,0,2334720,0,0,6
0,643,1110,1.759,0.879,97.362,0,0,7,13,0,7,0,13216,342012,0,0,316156,3141,184511,22176,0.070,0.360,1.580,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,839,2059,3.254,1.377,95.244,0.125,0,7,13,0,8,0,13216,342013,0,0,316156,3141,184457,22176,0.070,0.360,1.580,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,757,1457,2.645,1.008,96.222,0.126,0,7,13,0,8,0,13216,341994,0,44,316156,3141,185480,22176,0.070,0.360,1.580,0,0,0,0,0,56,874,54,820,0,770048,0,0,6
0,944,2471,1.504,1.629,96.742,0.125,0,7,13,0,8,0,13216,341994,0,0,316156,3141,185146,22176,0.380,0.420,1.590,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1481,4022,2.792,1.650,95.431,0.127,0,7,13,0,8,0,13216,341995,0,48,316156,3141,180601,22176,0.380,0.420,1.590,0,0,0,0,0,56,874,54,820,0,3899392,0,0,6
0,805,1251,1.765,1.009,97.226,0,0,7,13,0,8,0,13216,341994,0,0,316156,3141,180884,22176,0.380,0.420,1.590,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,829,1626,4.637,1.128,94.110,0.125,0,7,13,0,8,0,13216,342021,0,0,316156,3141,182941,22176,0.380,0.420,1.590,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,646,1251,1.882,0.878,97.114,0.125,0,7,13,0,7,0,13216,342022,0,40,316156,3141,182702,22176,0.380,0.420,1.590,0,0,0,0,0,56,874,54,820,0,843776,0,0,6
0,905,2507,1.382,1.131,97.362,0.126,0,7,13,0,7,0,13216,342022,0,0,316156,3141,182603,22176,0.350,0.420,1.580,0,0,0,0,0,56,874,54,820,0,0,0,0,6
0,1934,33093,5.801,2.648,91.551,0,0,7,13,0,7,0,13216,343054,0,0,316156,3141,127771,22176,0.350,0.420,1.580,0,0,0,0,0,56,874,54,820,0,0,0,0,6
